step,EvalAverageReward
1000.0,-161.984344647486
2000.0,-154.114269564946
3000.0,-165.006403591738
4000.0,-168.860216891718
5000.0,-159.196594963373
6000.0,-170.330439928961
7000.0,-167.163446640473
8000.0,-159.238470204245
9000.0,-158.100670920612
10000.0,-161.146008901881
11000.0,-156.843155890896
12000.0,-159.953867832293
13000.0,-161.292296825496
14000.0,-158.111865900617
15000.0,-162.321026637955
16000.0,-159.249026774452
17000.0,-160.478198040707
18000.0,-165.028208178207
19000.0,-167.914074005145
20000.0,-162.364917513539
21000.0,-153.102041059872
22000.0,-163.765320652187
23000.0,-156.593219390574
24000.0,-160.006724855024
25000.0,-154.550534463228
26000.0,-161.778449909591
27000.0,-160.377404132636
28000.0,-153.606579080832
29000.0,-158.690240473081
30000.0,-160.676476201393
31000.0,-171.38488615177
32000.0,-165.003946401511
33000.0,-160.030359241492
34000.0,-161.593073688673
35000.0,-158.612599435145
36000.0,-163.31492502838
37000.0,-161.71087333876
38000.0,-171.7991531882
39000.0,-167.652339659364
40000.0,-168.239192677508
41000.0,-164.075023229992
42000.0,-161.140344013334
43000.0,-162.383630567696
44000.0,-158.138196520655
45000.0,-159.344189565211
46000.0,-162.230482099328
47000.0,-159.380624307797
48000.0,-168.847063603344
49000.0,-163.465416635775
50000.0,-172.200566009688
51000.0,-158.915712880546
52000.0,-155.044357325077
53000.0,-162.201969294652
54000.0,-162.886359561493
55000.0,-168.892352738698
56000.0,-160.524184432095
57000.0,-169.162184523928
58000.0,-162.133975784549
59000.0,-160.240537923853
60000.0,-159.740492716253
61000.0,-157.931018450048
62000.0,-158.7270678646
63000.0,-159.361563721748
64000.0,-158.096956358848
65000.0,-160.791989910201
66000.0,-159.927563916459
67000.0,-155.449988178646
68000.0,-152.315451145325
69000.0,-160.113859061991
70000.0,-168.442608802749
71000.0,-162.878626864299
72000.0,-160.342442798527
73000.0,-171.306162258313
74000.0,-156.662339092688
75000.0,-156.804095832176
76000.0,-163.956638321887
77000.0,-156.029053910982
78000.0,-157.057194777659
79000.0,-165.917993657638
80000.0,-170.378711987493
81000.0,-158.183291719374
82000.0,-161.393693169676
83000.0,-159.818920927057
84000.0,-164.166077275712
85000.0,-165.210636179552
