time,D_u,D_v,D_w,D_q,D_r,desired_x,x,desired_y,y,desired_z,z,l_error,beta_error,alpha_error,tau_{u},tau_{q},tau_{r}
1.1,-11.6846853132737,-6.64664961688136,-3.9751309158676,-8.47303333711604,-12.2493022149836,1.49438132473599,-2.69964727035811,9.88771077936042,12.7027582282569,-5.25,-1.08281160312216,5.54826901792215,-0.508636215494088,-0.067375942207648,97.3441004753113,49.9986261129379,11.4293999969959
1.2,-12.6789766343743,-7.33204371634389,-4.52830419694695,-9.23522566993526,-13.1806745479532,1.64252330990481,-2.52470158054459,9.86418355346348,12.5972815083824,-5.275,-1.1193967277882,5.48880776990506,-0.50129224546903,-0.056962005897646,99.9407291412354,49.9999463558197,6.95838108658791
1.3,-13.4994738761753,-7.94389136273394,-5.05324661657392,-9.88423648378818,-13.9185645821275,1.79029573425824,-2.33169136224745,9.83843692788122,12.4815576898655,-5.3,-1.16280211693227,5.41040336561216,-0.495943494645129,-0.040338512216679,99.7718274593353,49.9999612569809,34.1078639030457
1.4,-14.1364512311564,-8.47622538542005,-5.54655770277265,-10.4138324886329,-14.454459828233,1.93766534962422,-2.12395325646048,9.81047669549577,12.3582306485388,-5.325,-1.21256025886058,5.31664123811401,-0.492532872245659,-0.043743572458334,99.9048233032227,49.9967157840729,17.0229867100716
1.5,-14.5831148170668,-8.92396563180193,-6.0050568243307,-10.8193980196516,-14.7832269882699,2.084598998461,-1.90761086983049,9.78030914724148,12.2237395701565,-5.35,-1.26813127788064,5.21045442207951,-0.490571963632917,-0.044084497428033,100,49.9998360872269,-18.5829967260361
1.6,-14.8356920737004,-9.28297214883549,-6.4258053690661,-11.0979838198867,-14.9031673686197,2.23106362131745,-1.6808746169946,9.74794107068943,12.0876928590323,-5.375,-1.3289423327221,5.09493903647608,-0.4895360518846,-0.008941164154403,99.9844014644623,49.9999970197678,21.0413783788681
1.7,-14.8934667650819,-9.55008714582547,-6.80612714553785,-11.2483317491768,-14.8160096643201,2.37702626427135,-1.44749547391526,9.7133797485203,11.9487494770002,-5.4,-1.39450778087609,4.97225353332629,-0.489745118717357,0.01394128940015,99.6569454669952,49.9915152788162,25.7313072681427
1.8,-14.7587592162611,-9.72316528190418,-7.14362686006892,-11.2708751755302,-14.5268406793337,2.52245408634378,-1.21058705641075,9.67663295688576,11.8058082035743,-5.425,-1.46424886265266,4.84435907320962,-0.490795798397338,0.023211308921384,99.9660193920136,49.9994069337845,16.7005315423012
1.9,-14.4368524844946,-9.8010919670894,-7.43620653549817,-11.1677151711487,-14.0439757430446,2.66731436688831,-0.97466960530088,9.63770896365891,11.6539655485641,-5.45,-1.53778005196261,4.71268787802013,-0.492498557519331,0.031813000398644,99.9732077121735,49.9732166528702,3.29555161297321
2,-13.9358662177588,-9.78378951466836,-7.68207975361915,-10.9425729985731,-13.3787717379101,2.81157451295294,-0.736814527285663,9.59661652657401,11.5000110970292,-5.475,-1.61475136100185,4.57812649790328,-0.494959809950415,0.052600392126307,99.9169051647186,49.9965637922287,16.8233558535576
2.1,-13.2665809675774,-9.67221113297502,-7.87978361967826,-10.6007197272561,-12.5453867441196,2.9552020666134,-0.49511872626147,9.55336489125606,11.3484702398367,-5.5,-1.69489955437709,4.44113096584959,-0.49792938515563,0.068653388793533,99.9546229839325,49.9960631132126,23.619033396244
2.2,-12.4422166772215,-9.46832289449248,-8.02818836446829,-10.1488841617827,-11.5604913125906,3.09816471227603,-0.254701204338707,9.50796378914053,11.1919694789104,-5.525,-1.7780022553133,4.30260097656435,-0.501053261249676,0.074517987617564,99.9802112579346,49.9981254339218,17.7915826439857
2.3,-11.4781699409181,-9.17507396770822,-8.12650451733143,-9.59514058471194,-10.4429372778414,3.24043028394868,-0.015953130258179,9.46042343528387,11.0302954656823,-5.55,-1.86391128726931,4.16292369983032,-0.504392980941583,0.07888014156569,99.7792959213257,49.9234586954117,13.1075099110603
2.4,-10.3917154069708,-8.79635554040278,-8.17428760164488,-8.94877811465185,-9.21339079960941,3.38196677247791,0.224850357497358,9.41075452606513,10.8697950793307,-5.575,-1.95248951449624,4.02182891100423,-0.508168368610201,0.086133289664707,87.0857179164887,49.9268174171448,17.119288444519
2.5,-9.2016773619406,-8.33694900024776,-8.17144032295967,-8.2201537491456,-7.89393696155089,3.5227423327509,0.464245022685304,9.35896823677935,10.7150658839421,-5.6,-2.04206677024262,3.88388119140204,-0.51163263786304,0.09039677019262,84.6632957458496,49.9926447868347,14.6553829312325
2.6,-7.92807807096991,-7.80246406799928,-8.11821223875938,-7.42053139813415,-6.5076637448354,3.66272529086048,0.700986506072401,9.30507621912314,10.5630434295718,-5.625,-2.13272391964274,3.74872302343666,-0.514748341970469,0.093421937416694,87.4208986759186,49.9883741140366,9.3972846865654
2.7,-6.59176985039148,-7.19926769857581,-8.01519691765389,-6.56190941359451,-5.07823352498544,3.80188415123162,0.938279805833526,9.24909059857313,10.4142070223719,-5.65,-2.22519984004473,3.61378177459859,-0.51798016229607,0.098811664879261,82.7946186065674,49.9959498643875,6.75767734646797
2.8,-5.21405810528963,-6.53440467441246,-7.86332661458249,-5.65683928142273,-3.62945040622483,3.94018760370781,1.17565853782688,9.19102397165775,10.270273931765,-5.675,-2.31906578006608,3.47992141906703,-0.521222856402748,0.10619269678587,78.7859082221985,49.994570016861,10.2911204099655
2.9,-3.81632267211819,-5.81551091234109,-7.66386450712605,-4.71823826036436,-2.18483170664178,4.0776045305957,1.41185444972702,9.13088940312308,10.130320971666,-5.7,-2.41409206005242,3.34767500437442,-0.524145772139737,0.110124466011233,69.006359577179,49.9913811683655,12.6137629151344
3,-2.41964476343308,-5.05072058867724,-7.41839455617889,-3.75919882807015,-0.767191740818466,4.21410401366648,1.64319068148529,9.06870042299337,9.99353661826007,-5.725,-2.50926365117812,3.21970112861049,-0.526192591370545,0.108373622454626,70.1815485954285,49.9916255474091,5.28067052364349
3.1,-1.04444662006852,-4.2485682561973,-7.12880907186974,-2.79279782514404,0.60175428119299,4.3496553411123,1.87212191520127,9.00447102352677,9.859303748403,-5.75,-2.60537331390136,3.09360328548694,-0.527974223169744,0.107842704557003,63.566780090332,49.9893724918366,-4.6763613820076
3.2,0.289849359383375,-3.41788718045584,-6.79729408261392,-1.8319081740228,1.90175890070122,4.48422801445635,2.09932948383856,8.93821565606721,9.73207241024821,-5.775,-2.7018501348217,2.97016367941513,-0.529744553560973,0.114250873566854,59.7898364067078,49.9941021203995,3.02899479866028
3.3,1.56513571317264,-2.56770516081305,-6.42631262139632,-0.889015991062307,3.11437688849795,4.61779175541483,2.32503014258429,8.86994922779284,9.61231921858675,-5.8,-2.79869097495972,2.84912001375494,-0.530970744249204,0.116615807668952,37.6686722040176,49.9908149242401,12.1062964200974
3.4,2.76490353266239,-1.70713912321906,-6.01858605870523,0.023954191621251,4.22325959157528,4.75031651270951,2.53978390047768,8.79968709836204,9.49802842943445,-5.825,-2.89297493442321,2.73776751946868,-0.529937562757321,0.107343617512962,70.5851972103119,49.9977946281433,-7.4046365916729
3.5,3.87448960562821,-0.845289777049412,-5.57707362584486,0.895803521437826,5.2144040496792,4.88177246882908,2.75782977496273,8.72744507645751,9.38054985142905,-5.85,-2.99105353362611,2.6209464662586,-0.530020310871668,0.105984162700797,45.4038679599762,49.9960958957672,-1.9200561568141
3.6,4.88128289556434,0.00886238286682,-5.104950285542,1.71620984724854,6.07635274044058,5.01213004673798,2.97337302385913,8.65323941622941,9.27293297446337,-5.875,-3.08854184958095,2.50783399386163,-0.529469936761523,0.102653873165743,9.37879458069801,49.9940514564514,5.11559247970581
3.7,5.77488704779421,0.84655847519372,-4.60558311873106,2.47586349624693,6.80034084253643,5.14135991653113,3.17248858825006,8.57708681363824,9.17569283989593,-5.9,-3.18015015897466,2.41062554962061,-0.525684926591511,0.090565957868997,1.93411018699408,49.9956667423248,-15.9695252776146
3.8,6.54723655398612,1.65935882119163,-4.08250640706317,3.16658588551863,7.38038898855051,5.26943300203302,3.35554720356556,8.49900440269831,9.08637490603546,-5.925,-3.26621100733407,2.32823104145242,-0.519575778037138,0.088251170040618,30.0341665744781,49.9524474143982,-0.83111310377717
3.9,7.192665186107,2.43923557122204,-3.53939559995984,3.78142932791994,7.81334059032463,5.3963204873397,3.53872006316653,8.41900975162269,9.00485082878698,-5.95,-3.35283234093993,2.24640862382555,-0.512752040563317,0.078377856559782,-26.4108419418335,49.9984681606293,-11.6189077496529
4,7.70792630786427,3.17865928816617,-2.98004036285176,4.31475669582575,8.09884393660771,5.52199382330228,3.69911640035409,8.33712085887037,8.93320880836715,-5.975,-3.43023567238579,2.1865386276848,-0.50181558297824,0.070845077384215,20.4768553376198,49.9994367361069,3.42431291937828
4.1,8.09216566500373,3.87067849270992,-2.40831690955294,4.76229992931362,8.23928036277445,5.64642473395035,3.85862304617048,8.25335614909678,8.8647687370513,-6,-3.50834314310718,2.12704558969626,-0.489998285536306,0.052411401001556,-0.821627210825682,49.9974876642227,-20.1885297894478
4.2,8.34684822440056,4.50899127287001,-1.82815982647349,5.12119671230066,8.23964085290921,5.76958522285397,4.00841975322483,8.16773446900823,8.79930111012855,-6.025,-3.583277165291,2.07613241508382,-0.47672056023907,0.044988762089185,48.0509370565414,49.9906599521637,-2.07994990050793
4.3,8.475641555329,5.08800816819444,-1.24353359953909,5.39000498565988,8.10735443425523,5.8914475794227,4.16989382823209,8.08027508312152,8.73413846594863,-6.05,-3.6646029605025,2.01353673906326,-0.464880331857188,0.029402688877668,66.0466551780701,49.9999463558197,-32.5317323207855
4.4,8.48425910537658,5.60290565629226,-0.658404056240574,5.56869531492155,7.85207264299537,6.01198438514041,4.34575743725414,7.99099766942951,8.66159745440069,-6.075,-3.75501452700372,1.93399879147548,-0.455912596493753,0.032495010527456,42.3806726932526,49.9653309583664,-1.00503396242857
4.5,8.38026750046524,6.04966969414644,-0.076709935175283,5.65862147629364,7.48541516050162,6.13116851973434,4.52741239328553,7.89992231497365,8.59121594803719,-6.1,-3.84885295349055,1.84913734755706,-0.447311291287267,0.021131841282028,63.104510307312,49.9961704015732,-36.3745629787445
4.6,8.17286267754917,6.42512889736694,0.49766520623267,5.66246996295378,7.02068242473718,6.248973167277,4.71653886846488,7.80706951132447,8.50969137710018,-6.125,-3.94982258584566,1.75198640067299,-0.440770945732037,0.029968342506486,77.1711647510529,49.9813795089722,7.30637162923813
4.7,7.8726202262146,6.72697707540669,1.06092053841641,5.58418943856047,6.47254159913092,6.36537182221968,4.91963168599607,7.71246014997107,8.4227722396998,-6.15,-4.05964814450669,1.6389919829486,-0.436477842421564,0.015189660942886,-6.78570792078972,49.9859720468521,-44.3259835243225
4.8,7.49122576057141,6.95378497800923,1.60936475817479,5.4289014716205,5.85669272048342,6.48033829535607,5.09952436083182,7.61611551762062,8.33650606034674,-6.175,-4.16012853965231,1.54662848832514,-0.428655502883947,0.028116515394865,98.0359375476837,49.9966263771057,18.2066604495049
4.9,7.0411914572135,7.10500124598004,2.13944194278799,5.20279416796269,5.18952214081919,6.59384671971473,5.29999594071622,7.51805729140895,8.23877861869701,-6.2,-4.27429595424132,1.42936723073608,-0.424676387827379,0.008149526078747,-20.3083947300911,49.9994874000549,-33.2692950963974
5,6.53556507325925,7.18094269597697,2.64775627135796,4.9130005747196,4.48775052121119,6.70587155637904,5.47281870655314,7.41830753402328,8.1471083429834,-6.225,-4.37547007141859,1.33930137141904,-0.415555227191401,0.009028864234883,72.4945664405823,49.9980211257935,-0.072214961983264
5.1,5.98763779820455,7.18277420263057,3.13109543423459,4.56746395398154,3.76808262730775,6.81638760023334,5.65900399506307,7.31688868873821,8.05118061824495,-6.25,-4.4853023123462,1.23447519030002,-0.408747287817308,-0.004634204354449,41.4688557386398,49.9970465898514,-48.0343997478485
5.2,5.41065719521366,7.11247857021556,3.58645256196586,4.17479221424789,3.04686601860994,6.92536998563401,5.83923859489987,7.21382357436607,7.94762490809401,-6.275,-4.59571684131322,1.13029052534344,-0.401473927160131,0.013591624707864,77.1666169166565,49.9948292970657,33.5502684116364
5.3,4.81755125522978,6.97281690865976,4.01104651703545,3.74410394011826,2.33976542162131,7.0327941920041,6.02854759181587,7.10913538012278,7.83444711623153,-6.3,-4.71408753891723,1.01238830317221,-0.396581111125827,-0.007976529638033,-26.8654257059097,49.999937415123,-31.3286930322647
5.4,4.22066922751196,6.76728014334993,4.40234040463121,3.28486857311204,1.66145913893694,7.13863604935037,6.18838654287374,7.0028476604104,7.73127163046858,-6.325,-4.81683095727253,0.925655593857815,-0.384625654459417,-0.007781668204868,73.6733794212341,49.9961286783218,-7.90315940976143
5.5,3.63154441224143,6.50003239354666,4.75805817271877,2.80674336749764,1.02536328305155,7.24287174370142,6.36034670183119,6.89498432951747,7.62118821726748,-6.35,-4.928285304621,0.82414232207026,-0.374969548141636,-0.01440662535754,8.7051197886467,49.9915927648544,-38.6267840862274
5.6,3.06068351655316,6.17584704895762,5.0761991866654,2.31940977364162,0.443388948557501,7.34547782246578,6.51696083037067,6.7855696562384,7.51311132486755,-6.375,-5.03276025240995,0.737056368052753,-0.361135984208371,0.002780796486547,69.5487380027771,49.9995648860931,19.5640742778778
5.7,2.51738649883913,5.80003645699456,5.35505067945254,1.83241188742432,-0.074263334904902,7.44643119970859,6.68153378237711,6.67462825841309,7.39544275614352,-6.4,-5.14452176436289,0.637335396104669,-0.349202457495151,-0.015810471938372,-23.5309779644012,50,-48.8579094409943
5.8,2.00960007345016,5.37837620347758,5.59319799500667,1.354999548168,-0.519268376618545,7.54570916134586,6.82001473607267,6.562185097388,7.28700460917984,-6.425,-5.24204256554496,0.565689629294132,-0.329472302777474,0.004364994908671,81.3494563102722,49.999213218689,37.2473359107971
5.9,1.54380723654902,4.91702502624419,5.78953255923899,0.895978570415155,-0.885297743184134,7.64328937025505,6.9707191961357,6.44826547240002,7.16443824556745,-6.45,-5.35041263934215,0.474566527444509,-0.312755941395682,-0.017468106289643,-26.5775591135025,49.9987423419952,-49.5085775852203
6,1.12495432253483,4.42244144365858,5.94325753088096,0.463570458561351,-1.16809618848502,7.73914987130081,7.09689274172113,6.33289501488416,7.05370717231627,-6.475,-5.44423598421471,0.412281431951749,-0.287621794695863,0.003193896087293,77.539187669754,49.9999970197678,41.5593177080154
6.1,0.756416228580957,3.90129820797134,6.05389110199948,0.065283780194152,-1.36551243124978,7.83326909627483,7.2332076309712,6.21609968270665,6.92792455562272,-6.5,-5.54846966414505,0.331231907631626,-0.264728575843902,-0.01829455583809,-17.7536055445671,49.999988079071,-48.8515764474869
6.2,0.439999572101042,3.360395706629,6.12126743603415,-0.292200832996286,-1.47748458361939,7.92562586874854,7.34906230013229,6.09790575432451,6.8122855648476,-6.525,-5.64058157122959,0.274739196654449,-0.23418021599888,0.005544256390218,61.4424705505371,49.9999910593033,46.6929852962494
6.3,0.175982691912192,2.80657543294877,6.14553524918121,-0.603130325171074,-1.50598147955649,8.01619940883777,7.47173726478046,5.97833982287299,6.68649629877355,-6.55,-5.73967465220351,0.206048004829361,-0.203628085311117,-0.015132747373427,-11.8110962212086,49.8459428548813,-49.2615580558777
6.4,-0.03680941256253,2.24663463122792,6.12715405881458,-0.86276202922387,-1.45490205569266,8.10496933787809,7.57691928283715,5.85742879018226,6.56923922093696,-6.575,-5.82861382816492,0.158707584969805,-0.166473153143588,0.013144501765764,27.3038387298584,49.9998301267624,49.0357398986816
6.5,-0.200897870597862,1.68724319071579,6.06688814024843,-1.06742847020909,-1.32993578071319,8.19191568300998,7.68153273761957,5.73519986072458,6.45153522809217,-6.6,-5.91730793322723,0.113416169956917,-0.126369473631412,-0.00490491270887,21.0024669766426,42.2366946935654,-49.4158267974854
6.6,-0.320013813361878,1.13486381849258,5.96579825037097,-1.21458327969226,-1.13838789557292,8.27701888167257,7.77768668077773,5.61168053549342,6.33121964476039,-6.625,-6.00447264097203,0.073370103886545,-0.087338037048253,0.029164143848778,-17.7519083023071,49.996554851532,49.9999701976776
6.7,-0.398937288442563,0.59567646390442,5.82523119338562,-1.30282765636671,-0.88897390054405,8.3602597860052,7.86464584280492,5.48689860581589,6.22462314013043,-6.65,-6.08158834883347,0.054970366600883,-0.039817365637939,0.01400018329964,61.4740252494812,-10.5112455785275,-46.9572305679321
6.8,-0.443315675764611,0.075507897699363,5.64680731995581,-1.33191713030288,-0.59158829332333,8.44161966715556,7.95263214939834,5.36088214709972,6.10087140457807,-6.675,-6.16698042295976,0.022143230844812,-0.021679989583061,0.052899866418723,-51.968115568161,49.8062491416931,50
6.9,-0.459466457855375,-0.420232731553081,5.43240606634113,-1.30274871202025,-0.257053014616901,8.52108021949362,8.02641086682458,5.23365951251651,6.00103968045071,-6.7,-6.2326652472318,0.025656795304185,0.030738227633287,0.038971210359399,25.4352360963821,10.5716198682785,-48.0921268463135
7,-0.454169472886785,-0.886611631602975,5.18414965452115,-1.21732882794149,0.103148614139068,8.59862356473034,8.09462625865614,5.10525932662231,5.89431986126864,-6.725,-6.2992119424574,0.028554948367996,0.054846845665745,0.082575500396091,-6.83550238609314,42.6414787769318,50
7.1,-0.434453931979238,-1.31922075804338,4.9043850877203,-1.07872275552836,0.47714647711353,8.67423225594016,8.15821158183145,4.97571047891728,5.79515348762767,-6.75,-6.35922503943191,0.044255356911776,0.101376665240357,0.072827655842016,77.9382705688477,-24.4920790195465,-46.1801022291184
7.2,-0.407385510751622,-1.71422033615066,4.59566458807229,-0.890986569495609,0.852960722881348,8.74788928148654,8.22563409911796,4.84504211734561,5.67085954314703,-6.775,-6.43103127439034,0.035876141469458,0.114353153302342,0.121439456734489,-27.2826224565506,39.75730240345,50
7.3,-0.379858729743932,-2.06837309772475,4.26072463430574,-0.659082890185856,1.2187753070954,8.81957806884947,8.28757184638037,4.71328364173741,5.56356876574713,-6.8,-6.49038468460058,0.049703318270427,0.159022331639055,0.110853142955096,77.4521589279175,-26.7886906862259,-23.0782672762871
7.4,-0.358399622651438,-2.37906993343739,3.90246376721079,-0.388781982016027,1.56320222079237,8.88928248835422,8.3525181897532,4.58046469719384,5.43148705277486,-6.825,-6.56070099139121,0.040292712606849,0.170595839292391,0.133316024899806,35.8074903488159,-26.152315735817,49.8815417289734
7.5,-0.348983361540216,-2.64434677949642,3.52391933918917,-0.086549979819076,1.87553091768132,8.95698685680047,8.41867720772933,4.44661516741708,5.29301275401874,-6.85,-6.63016531229874,0.026885311417449,0.188018596710766,0.101412193295293,45.6775814294815,-13.175605237484,-40.9333616495132
7.6,-0.356871073173452,-2.8628926765929,3.12824339133584,0.240573779697652,2.14595787790302,9.02267594099095,8.48616598377298,4.31176516798668,5.14468245441897,-6.875,-6.70063955602838,0.005979972292554,0.20766928683313,0.125794591772088,-7.85632580518723,8.09995830059052,50
7.7,-0.38646955142221,-3.03404905750052,2.7186778471994,0.585108178361576,2.36579177143326,9.08633496115883,8.55331469232418,4.1759450395836,5.01117337067795,-6.9,-6.76327567795222,0.000205235084602,0.23537459056877,0.085450821256518,-2.72388774901628,-17.6803782582283,-49.8300462961197
7.8,-0.441216960694134,-3.15780043575701,2.29852921658234,0.939268216132416,2.52763029847754,9.14794959429313,8.61292676441875,4.03918534116375,4.88449906388236,-6.925,-6.81929603755029,0.00597119540311,0.237822662377849,0.099403458029507,38.7103915214539,-29.1806578636169,49.9995648860931
7.9,-0.523496949380838,-3.23475678003561,1.87114300544469,1.295107025604,2.62550547206273,9.20750597736135,8.6813584477215,3.90151684308232,4.75286062102274,-6.95,-6.87530368163548,0.003592044189867,0.246679497813755,0.051525907501596,-3.81761901080608,-5.4528072476387,-49.6463745832443
8,-0.63458286689632,-3.26612796563951,1.43987802915049,1.64465958487945,2.65499485337697,9.26499071042853,8.74186625673753,3.7629705201706,4.62812074605205,-6.975,-6.92480920717077,0.012256500634624,0.257989077172159,0.058938344529768,47.0362424850464,-26.9925355911255,48.9319831132889
8.1,-0.774613020375574,-3.25369079464089,1.00808082594303,1.98008570005222,2.61329703602267,9.32039085967226,8.81389916983103,3.62357754476675,4.49573210081811,-7,-6.97491781708153,0.008868929752181,0.253502908758146,0.003594066538289,-51.6570031642914,-31.7658603191376,-49.8645484447479
8.2,-0.942597135560206,-3.19974916826095,0.579060365661229,2.29380985629532,2.49927048338197,9.37369396029266,8.8677465555519,3.48336927970219,4.3877100136408,-7.025,-7.01303898172736,0.036319451415756,0.246849195499098,0.004001714217887,44.8362112045288,-22.4265441298485,44.4509148597717
8.3,-1.13645341905143,-3.10708807799322,0.156063245337209,2.5786556036821,2.31343563567555,9.42488801931697,8.93357420738153,3.34237727124504,4.27146489381786,-7.05,-7.0513729196633,0.050997125174438,0.238045064686869,-0.056723683043087,-27.306941151619,-12.2722573578358,-49.999538064003
8.4,-1.35307487397245,-2.97892215469209,-0.257750441524618,2.82797224903773,2.05794100212867,9.47396151829788,8.9860919964419,3.20063324200242,4.16904754177055,-7.075,-7.08254014120488,0.084389127610921,0.230202057420412,-0.060198536091033,71.296751499176,-39.8313820362091,26.7183154821396
8.5,-1.58842281552879,-2.8188395765133,-0.659330381447968,3.03575176644058,1.73649472161656,9.52090341590515,9.05706196283088,3.05816908378291,4.04901250022838,-7.1,-7.11670318805727,0.094165694031142,0.207800770131149,-0.10839949397986,-21.0123181343079,-12.7870753407478,-49.9995708465576
8.6,-1.83764488332946,-2.63074218649661,-1.04575829035539,3.19673401396222,1.35426379586594,9.56570315040985,9.11464331244693,2.91501685042111,3.9406583415981,-7.125,-7.14468921166615,0.120617290114216,0.206374175916049,-0.099217980667744,89.4600987434387,-23.5260352492332,14.4237905740738
8.7,-2.09521426857191,-2.41878270818357,-1.41426897183163,3.30649854982173,0.917743857663294,9.60835064206072,9.19201355738562,2.7712087505656,3.80730549277058,-7.15,-7.17672114998278,0.116936456178211,0.190220218244882,-0.126292386200076,-10.4517355561256,-16.0328209400177,-49.7711837291718
8.8,-2.35508637949278,-2.18729997260094,-1.76227003046077,3.36154157381207,0.434602919100328,9.64883629535205,9.25952191300127,2.62677714043216,3.68492548497428,-7.175,-7.20430977253978,0.127875290149021,0.181877245901425,-0.100224980718275,75.6965458393097,-8.851258456707,40.5663311481476
8.9,-2.6108687689987,-1.94075308202764,-2.08736009771919,3.35933677568568,-0.086496959891824,9.68715100118265,9.33879089643557,2.48175451652375,3.54129803767027,-7.2,-7.23327257299062,0.11583793621492,0.174034157621882,-0.131178851299927,19.7903901338577,-10.7411608099937,-49.7026383876801
9,-2.85599985297813,-1.68365543519131,-2.38734544025635,3.29837914684964,-0.636095744042819,9.72328613890534,9.40812237356858,2.33617350831895,3.39596874164068,-7.225,-7.2601419766395,0.106222895294985,0.164868566818002,-0.105361158622837,71.6233372688293,-28.1492978334427,33.8091462850571
9.1,-3.08393176283643,-1.42050952508074,-2.66025483369324,3.17821110061792,-1.20414460309674,9.75723357826659,9.48542834031161,2.19006687093044,3.2322700524649,-7.25,-7.28795420516479,0.077731915028039,0.147253973782315,-0.13599172517286,-29.3048888444901,-1.85760017484427,-49.9979376792908
9.2,-3.28831260504446,-1.15574339475488,-2.90435259920566,2.99943054458092,-1.78022338094234,9.78898568123574,9.54388266573054,2.04346747773524,3.08920062657636,-7.275,-7.31047103714175,0.074658783647538,0.144460039291132,-0.106908261643872,89.4845604896545,-3.29813063144684,38.9462858438492
9.3,-3.4631634450039,-0.893649598888151,-3.11814971502273,2.76368085143252,-2.35376145933025,9.81853530372359,9.61235946695587,1.89640831297837,2.91960656610724,-7.3,-7.33449130212233,0.044333658748453,0.137644336128306,-0.1351370204737,14.8315995931625,-21.039754152298,-49.9805986881256
9.4,-3.60304549064913,-0.638327469984114,-3.30041293043939,2.47362297683666,-2.91425715730711,9.84587579718974,9.66957760673017,1.74892246435149,2.75422100137595,-7.325,-7.35620231715067,0.021116930179111,0.119266632049275,-0.106277557206977,-10.0850097835064,1.82329975068569,30.0586521625519
9.5,-3.70321321860341,-0.393629429029335,-3.45017182589256,2.13289026964665,-3.45149095041656,9.8710010101385,9.72168244041009,1.60104311554834,2.60531589712679,-7.35,-7.37493313185293,0.015618784854359,0.112744258973141,-0.128608742211448,-70.1447248458862,1.69003959745169,-49.9837905168533
9.6,-3.75974955550541,-0.16311201179887,-3.56672377895625,1.74602680614571,-3.95572803901751,9.89390528950295,9.75358724468826,1.45280353879854,2.49373866674616,-7.375,-7.3884174601683,0.050435682244904,0.09851242267757,-0.087913584535394,11.0760658979416,34.7736299037933,42.6282823085785
9.7,-3.7696796900544,0.050007794867076,-3.64963681264208,1.31841035128344,-4.41790613530307,9.91458348191686,9.78768485002346,1.30423708738148,2.38491247207516,-7.4,-7.40072302716831,0.088100672101409,0.10186095981645,-0.10137948793007,45.5352336168289,-13.5928854346275,-49.8473942279816
