time,D_u,D_v,D_w,D_q,D_r,desired_u,u,desired_theta,theta,desired_psi,psi,u_error,theta_error,psi_error,tau_{u},tau_{q},tau_{r}
3.5,3.87448960562821,-0.845289777049412,-5.57707362584486,0.895803521437826,5.2144040496792,1,1.01091064693986,-0.349065850398866,-0.335603274719313,-2.0943951023932,-2.17511006937596,-0.010910646939862,-0.013462575679553,0.08071496698277,10.5705991387367,-8.4737703204155,49.7944414615631
3.6,4.88128289556434,0.00886238286682,-5.104950285542,1.71620984724854,6.07635274044058,1,0.978433532056602,-0.349065850398866,-0.32024559808594,-2.0943951023932,-2.14155437305974,0.021566467943398,-0.028820252312926,0.047159270666545,-2.29938216507435,-49.9998509883881,-41.1801785230637
3.7,5.77488704779421,0.84655847519372,-4.60558311873106,2.47586349624693,6.80034084253643,1,1.01048699984712,-0.349065850398866,-0.332322446108071,-2.0943951023932,-2.15801671903586,-0.010486999847123,-0.016743404290795,0.063621616642667,11.3966815173626,-24.4154125452042,47.4239617586136
3.8,6.54723655398612,1.65935882119163,-4.08250640706317,3.16658588551863,7.38038898855051,1,0.980543031179371,-0.349065850398866,-0.326185252859046,-2.0943951023932,-2.12165250116044,0.019456968820629,-0.02288059753982,0.027257398767246,-3.31627503037453,-49.996230006218,-46.9904690980911
3.9,7.192665186107,2.43923557122204,-3.53939559995984,3.78142932791994,7.81334059032463,1,1.00462670167639,-0.349065850398866,-0.33505861361333,-2.0943951023932,-2.1381476326269,-0.004626701676385,-0.014007236785536,0.043752530233708,8.1538662314415,-41.2214696407318,43.9045816659927
4,7.70792630786427,3.17865928816617,-2.98004036285176,4.31475669582575,8.09884393660771,1,0.978908739111363,-0.349065850398866,-0.338201610856259,-2.0943951023932,-2.10174890681763,0.021091260888637,-0.010864239542607,0.007353804424432,-3.5547461360693,-49.2357283830643,-45.8642035722733
4.1,8.09216566500373,3.87067849270992,-2.40831690955294,4.76229992931362,8.23928036277445,1,1.01450997989505,-0.349065850398866,-0.345775021262852,-2.0943951023932,-2.11831255960409,-0.014509979895049,-0.003290829136013,0.023917457210895,9.8974235355854,-40.899658203125,42.8636312484741
4.2,8.34684822440056,4.50899127287001,-1.82815982647349,5.12119671230066,8.23964085290921,1,0.967059186829381,-0.349065850398866,-0.347805208396457,-2.0943951023932,-2.08177540691775,0.032940813170619,-0.001260642002409,-0.012619695475443,-9.09965187311173,-48.1314480304718,-46.044072508812
4.3,8.475641555329,5.08800816819444,-1.24353359953909,5.39000498565988,8.10735443425523,1,1.02304270186806,-0.349065850398866,-0.353746503247295,-2.0943951023932,-2.09839596498961,-0.02304270186806,0.004680652848429,0.004000862596418,14.0194848179817,-38.3669495582581,41.6988283395767
4.4,8.48425910537658,5.60290565629226,-0.658404056240574,5.56869531492155,7.85207264299537,1,0.955418589021794,-0.349065850398866,-0.353708449660833,-2.0943951023932,-2.06175241955277,0.044581410978206,0.004642599261967,-0.032642682840427,-13.7929424643517,-46.4554071426392,-47.3708271980286
4.5,8.38026750046524,6.04966969414644,-0.076709935175283,5.65862147629364,7.48541516050162,1,1.01829988753636,-0.349065850398866,-0.357945957698952,-2.0943951023932,-2.07840891554519,-0.018299887536362,0.008880107300086,-0.015986186848008,15.5239343643188,-39.4986569881439,39.7476732730865
4.6,8.17286267754917,6.42512889736694,0.49766520623267,5.66246996295378,7.02068242473718,1,0.962538986543079,-0.349065850398866,-0.35821971682482,-2.0943951023932,-2.04170813201271,0.037461013456921,0.009153866425955,-0.052686970380489,-10.8601674437523,-44.6470856666565,-49.250003695488
4.7,7.8726202262146,6.72697707540669,1.06092053841641,5.58418943856047,6.47254159913092,1,1.01519807175063,-0.349065850398866,-0.361172205171268,-2.0943951023932,-2.05839258941941,-0.015198071750634,0.012106354772402,-0.036002512973785,13.7926086783409,-40.3120279312134,38.4204357862473
4.8,7.49122576057141,6.95378497800923,1.60936475817479,5.4289014716205,5.85669272048342,1,0.962671941415029,-0.349065850398866,-0.361752944968492,-2.0943951023932,-2.0216472701526,0.037328058584971,0.012687094569626,-0.072747832240594,-9.51064974069595,-41.5574073791504,-49.7289478778839
4.9,7.0411914572135,7.10500124598004,2.13944194278799,5.20279416796269,5.18952214081919,1,1.01754755596571,-0.349065850398866,-0.362930438152776,-2.0943951023932,-2.03835393037181,-0.017547555965706,0.01386458775391,-0.056041172021383,15.1410534977913,-42.4052059650421,37.7356320619583
5,6.53556507325925,7.18094269597697,2.64775627135796,4.9130005747196,4.48775052121119,1,0.966629715583534,-0.349065850398866,-0.364702651746405,-2.0943951023932,-2.00208897302056,0.033370284416466,0.01563680134754,-0.092306129372636,-8.16244855523109,-41.5035486221314,-49.6347010135651
5.1,5.98763779820455,7.18277420263057,3.13109543423459,4.56746395398154,3.76808262730775,1,1.01620557983318,-0.349065850398866,-0.366078464536009,-2.0943951023932,-2.01931955509195,-0.016205579833184,0.017012614137143,-0.075075547301243,15.0370433926582,-40.5909895896912,38.1580978631973
5.2,5.41065719521366,7.11247857021556,3.58645256196586,4.17479221424789,3.04686601860994,1,0.964688815202829,-0.349065850398866,-0.367031455426332,-2.0943951023932,-1.98443475643002,0.03531118479717,0.017965605027466,-0.109960345963172,-7.19064399600029,-39.6658539772034,-49.7884660959244
5.3,4.81755125522978,6.97281690865976,4.01104651703545,3.74410394011826,2.33976542162131,1,1.01445199409157,-0.349065850398866,-0.367592419032188,-2.0943951023932,-2.00310498381057,-0.01445199409157,0.018526568633322,-0.091290118582626,16.2246286869049,-39.9044394493103,37.2775614261627
5.4,4.22066922751196,6.76728014334993,4.40234040463121,3.28486857311204,1.66145913893694,1,0.964359500618436,-0.349065850398866,-0.368461069980101,-2.0943951023932,-1.97168508707164,0.035640499381564,0.019395219581235,-0.122710015321551,-5.67408725619316,-35.9441936016083,-49.5454698801041
5.5,3.63154441224143,6.50003239354666,4.75805817271877,2.80674336749764,1.02536328305155,1,1.0173341386583,-0.349065850398866,-0.36733106299488,-2.0943951023932,-1.99385196863467,-0.017334138658302,0.018265212596014,-0.100543133758522,18.1585863232613,-41.9279456138611,39.6313965320587
5.6,3.06068351655316,6.17584704895762,5.0761991866654,2.31940977364162,0.443388948557501,1,0.965557915734039,-0.349065850398866,-0.36969944958654,-2.0943951023932,-1.96347395480517,0.034442084265961,0.020633599187674,-0.130921147588029,-4.86625470221043,-34.5944702625275,-49.8474448919296
5.7,2.51738649883913,5.80003645699456,5.35505067945254,1.83241188742432,-0.074263334904902,1,1.01761428985957,-0.349065850398866,-0.368387583766169,-2.0943951023932,-1.98669112950771,-0.017614289859572,0.019321733367304,-0.107703972885481,19.0803617238998,-42.0141905546188,38.9175266027451
5.8,2.00960007345016,5.37837620347758,5.59319799500667,1.354999548168,-0.519268376618545,1,0.958060464796223,-0.349065850398866,-0.371281381640806,-2.0943951023932,-1.95898544266546,0.041939535203777,0.022215531241941,-0.135409659727739,-5.56523241102695,-26.5418142080307,-49.5420664548874
5.9,1.54380723654902,4.91702502624419,5.78953255923899,0.895978570415155,-0.885297743184134,1,1.01967095003262,-0.349065850398866,-0.365901055492646,-2.0943951023932,-1.98490460043034,-0.019670950032618,0.016835205093781,-0.10949050196286,22.1541047096252,-44.7172582149506,40.001454949379
6,1.12495432253483,4.42244144365858,5.94325753088096,0.463570458561351,-1.16809618848502,1,0.962450543183012,-0.349065850398866,-0.370888237971378,-2.0943951023932,-1.95863476143391,0.037549456816988,0.021822387572512,-0.135760340959288,-4.11015748977661,-25.6050229072571,-49.759304523468
6.1,0.756416228580957,3.90129820797134,6.05389110199948,0.065283780194152,-1.36551243124978,1,1.02361390019833,-0.349065850398866,-0.365498601097574,-2.0943951023932,-1.98596203661836,-0.02361390019833,0.016432750698709,-0.108433065774836,22.894649207592,-44.432920217514,40.6958967447281
6.2,0.439999572101042,3.360395706629,6.12126743603415,-0.292200832996286,-1.47748458361939,1,0.963131515322222,-0.349065850398866,-0.370813649805421,-2.0943951023932,-1.96035900436249,0.036868484677779,0.021747799406556,-0.134036098030706,-4.09340560436249,-27.1353513002396,-49.8578310012817
6.3,0.175982691912192,2.80657543294877,6.14553524918121,-0.603130325171074,-1.50598147955649,1,1.02285092661784,-0.349065850398866,-0.366705639581093,-2.0943951023932,-1.98834960581843,-0.022850926617843,0.017639789182227,-0.106045496574768,23.1250673532486,-44.1520154476166,41.2110090255737
6.4,-0.03680941256253,2.24663463122792,6.12715405881458,-0.86276202922387,-1.45490205569266,1,0.960591860779443,-0.349065850398866,-0.372149439445531,-2.0943951023932,-1.96278381109233,0.039408139220557,0.023083589046666,-0.131611291300867,-4.01374399662018,-23.9083677530289,-49.852928519249
6.5,-0.200897870597862,1.68724319071579,6.06688814024843,-1.06742847020909,-1.32993578071319,1,1.02062789657698,-0.349065850398866,-0.366468448815467,-2.0943951023932,-1.99083817408169,-0.020627896576978,0.017402598416601,-0.103556928311506,23.5215306282043,-45.9109306335449,42.3708856105804
6.6,-0.320013813361878,1.13486381849258,5.96579825037097,-1.21458327969226,-1.13838789557292,1,0.969976622024271,-0.349065850398866,-0.373222024769527,-2.0943951023932,-1.96527470746219,0.030023377975729,0.024156174370661,-0.12912039493101,-1.08225885778666,-20.4731270670891,-49.9377191066742
6.7,-0.398937288442563,0.59567646390442,5.82523119338562,-1.30282765636671,-0.88897390054405,1,1.01639557977585,-0.349065850398866,-0.365658554494142,-2.0943951023932,-1.99334083706346,-0.01639557977585,0.016592704095277,-0.101054265329737,20.710463821888,-46.2677538394928,41.1435693502426
6.8,-0.443315675764611,0.075507897699363,5.64680731995581,-1.33191713030288,-0.59158829332333,1,0.973083108539427,-0.349065850398866,-0.37294335660094,-2.0943951023932,-1.96778530579925,0.026916891460573,0.023877506202074,-0.126609796593945,0.680819060653448,-16.2739783525467,-49.9782860279083
6.9,-0.459466457855375,-0.420232731553081,5.43240606634113,-1.30274871202025,-0.257053014616901,1,1.0099879125205,-0.349065850398866,-0.363037590211192,-2.0943951023932,-1.99584837426603,-0.009987912520504,0.013971739812326,-0.098546728127162,18.6147972941399,-46.5132683515549,41.2644237279892
7,-0.454169472886785,-0.886611631602975,5.18414965452115,-1.21732882794149,0.103148614139068,1,0.98179303955555,-0.349065850398866,-0.370952516941272,-2.0943951023932,-1.97031837481319,0.01820696044445,0.021886666542406,-0.124076727580005,4.08425144851208,-18.1480213999748,-49.9643981456757
7.1,-0.434453931979238,-1.31922075804338,4.9043850877203,-1.07872275552836,0.47714647711353,1,1.01164199953326,-0.349065850398866,-0.362071008943722,-2.0943951023932,-1.99835965688255,-0.011641999533259,0.013005158544856,-0.096035445510647,17.0632317662239,-45.8091080188751,41.361728310585
7.2,-0.407385510751622,-1.71422033615066,4.59566458807229,-0.890986569495609,0.852960722881348,1,0.982973972534307,-0.349065850398866,-0.369335792658253,-2.0943951023932,-1.97283901617161,0.017026027465693,0.020269942259387,-0.121556086221587,3.98666523396969,-20.1481774449348,-49.994495511055
7.3,-0.379858729743932,-2.06837309772475,4.26072463430574,-0.659082890185856,1.2187753070954,1,1.01477975064841,-0.349065850398866,-0.361562044279646,-2.0943951023932,-2.00086271244957,-0.01477975064841,0.01249619388078,-0.093532389943622,17.4443483352661,-44.7000831365585,41.8290704488754
7.4,-0.358399622651438,-2.37906993343739,3.90246376721079,-0.388781982016027,1.56320222079237,1,0.97647879745439,-0.349065850398866,-0.367840800114955,-2.0943951023932,-1.97534698735764,0.02352120254561,0.018774949716089,-0.11904811503556,1.80346705019474,-25.6808072328567,-49.9831438064575
7.5,-0.348983361540216,-2.64434677949642,3.52391933918917,-0.086549979819076,1.87553091768132,1,1.02388714724621,-0.349065850398866,-0.363077517794668,-2.0943951023932,-2.00335450669564,-0.023887147246213,0.014011667395803,-0.09104059569755,20.8649814128876,-43.8411027193069,41.1909073591232
7.6,-0.356871073173452,-2.8628926765929,3.12824339133584,0.240573779697652,2.14595787790302,1,0.970635948043702,-0.349065850398866,-0.368264956166604,-2.0943951023932,-1.97782411999077,0.029364051956299,0.019199105767739,-0.11657098240243,-1.46142216399312,-28.6728888750076,-49.9383509159088
7.7,-0.38646955142221,-3.03404905750052,2.7186778471994,0.585108178361576,2.36579177143326,1,1.02010383798828,-0.349065850398866,-0.364883394537134,-2.0943951023932,-2.0058362207561,-0.020103837988282,0.015817544138268,-0.088558881637098,21.2628215551376,-41.3867503404617,41.6044175624847
7.8,-0.441216960694134,-3.15780043575701,2.29852921658234,0.939268216132416,2.52763029847754,1,0.970579710431487,-0.349065850398866,-0.368218651343467,-2.0943951023932,-1.98028826421636,0.029420289568513,0.019152800944601,-0.114106838176833,-0.556051405146718,-31.7064225673676,-49.8446136713028
7.9,-0.523496949380838,-3.23475678003561,1.87114300544469,1.295107025604,2.62550547206273,1,1.02010889600074,-0.349065850398866,-0.366180454484824,-2.0943951023932,-2.0082998645125,-0.02010889600074,0.017114604085959,-0.086095237880699,21.3993549346924,-40.2589082717896,41.5164798498154
8,-0.63458286689632,-3.26612796563951,1.43987802915049,1.64465958487945,2.65499485337697,1,0.97531279195443,-0.349065850398866,-0.368471039031986,-2.0943951023932,-1.98273922215082,0.02468720804557,0.01940518863312,-0.111655880242375,0.736715737730265,-36.305159330368,-49.9322324991226
8.1,-0.774613020375574,-3.25369079464089,1.00808082594303,1.98008570005222,2.61329703602267,1,1.01694874626673,-0.349065850398866,-0.368590181491744,-2.0943951023932,-2.01075355123496,-0.016948746266728,0.019524331092878,-0.083641551158235,19.8985278606415,-38.9879047870636,41.0970240831375
8.2,-0.942597135560206,-3.19974916826095,0.579060365661229,2.29380985629532,2.49927048338197,1,0.97158232421625,-0.349065850398866,-0.369856446926456,-2.0943951023932,-1.98516919284482,0.02841767578375,0.020790596527591,-0.109225909548373,0.867918692529202,-36.5469694137573,-49.6639102697372
8.3,-1.13645341905143,-3.10708807799322,0.156063245337209,2.5786556036821,2.31343563567555,1,1.01300769892468,-0.349065850398866,-0.369617145994085,-2.0943951023932,-2.01319854209308,-0.013007698924684,0.020551295595219,-0.081196560300119,20.1574712991714,-37.4775409698486,41.5986388921738
8.4,-1.35307487397245,-2.97892215469209,-0.257750441524618,2.82797224903773,2.05794100212867,1,0.974509318843536,-0.349065850398866,-0.369605746207962,-2.0943951023932,-1.98760401796174,0.025490681156464,0.020539895809096,-0.106791084431456,2.79460027813911,-34.1395527124405,-49.7447043657303
8.5,-1.58842281552879,-2.8188395765133,-0.659330381447968,3.03575176644058,1.73649472161656,1,1.01480165566045,-0.349065850398866,-0.367596341495379,-2.0943951023932,-2.01563064400999,-0.014801655660452,0.018530491096513,-0.07876445838321,20.3995853662491,-38.1951212882996,41.0517066717148
8.6,-1.83764488332946,-2.63074218649661,-1.04575829035539,3.19673401396222,1.35426379586594,1,0.973331137294729,-0.349065850398866,-0.367687361267225,-2.0943951023932,-1.99005609011006,0.026668862705271,0.018621510868359,-0.104339012283131,2.61740237474442,-35.3770881891251,-49.832683801651
8.7,-2.09521426857191,-2.41878270818357,-1.41426897183163,3.30649854982173,0.917743857663294,1,1.00995230668071,-0.349065850398866,-0.366283206765138,-2.0943951023932,-2.01806195372246,-0.00995230668071,0.017217356366273,-0.076333148670738,20.0516492128372,-40.6973332166672,42.1399503946304
8.8,-2.35508637949278,-2.18729997260094,-1.76227003046077,3.36154157381207,0.434602919100328,1,0.977779471411953,-0.349065850398866,-0.367751089478821,-2.0943951023932,-1.99250030402064,0.022220528588047,0.018685239079955,-0.101894798372553,5.1899641752243,-35.8496367931366,-49.7322380542755
8.9,-2.6108687689987,-1.94075308202764,-2.08736009771919,3.35933677568568,-0.086496959891824,1,1.01170497625576,-0.349065850398866,-0.366659000830017,-2.0943951023932,-2.02050685520664,-0.011704976255763,0.017593150431151,-0.073888247186558,20.0267538428307,-38.0061030387878,41.4772421121597
9,-2.85599985297813,-1.68365543519131,-2.38734544025635,3.29837914684964,-0.636095744042819,1,0.976281095391177,-0.349065850398866,-0.366593070646393,-2.0943951023932,-1.99494151840255,0.023718904608823,0.017527220247527,-0.099453583990641,4.95757237076759,-35.6525480747223,-49.6327251195908
9.1,-3.08393176283643,-1.42050952508074,-2.66025483369324,3.17821110061792,-1.20414460309674,1,1.01200503572098,-0.349065850398866,-0.365341101553313,-2.0943951023932,-2.0229355985398,-0.012005035720981,0.016275251154447,-0.071459503853397,20.9023132920265,-38.1452441215515,41.5639191865921
9.2,-3.28831260504446,-1.15574339475488,-2.90435259920566,2.99943054458092,-1.78022338094234,1,0.976697116428211,-0.349065850398866,-0.365513603207362,-2.0943951023932,-1.99738317176839,0.023302883571789,0.016447752808496,-0.097011930624805,5.41076920926571,-34.5899045467377,-49.6067523956299
9.3,-3.4631634450039,-0.893649598888151,-3.11814971502273,2.76368085143252,-2.35376145933025,1,1.01184797209744,-0.349065850398866,-0.363917942660314,-2.0943951023932,-2.02536567057659,-0.01184797209744,0.014852092261448,-0.069029431816607,21.167528629303,-40.971240401268,41.7704612016678
9.4,-3.60304549064913,-0.638327469984114,-3.30041293043939,2.47362297683666,-2.91425715730711,1,0.980194432093317,-0.349065850398866,-0.365972142144264,-2.0943951023932,-2.00056723359943,0.019805567906684,0.016906291745398,-0.09382786879376,6.56246766448021,-35.6974184513092,-49.563992023468
9.5,-3.70321321860341,-0.393629429029335,-3.45017182589256,2.13289026964665,-3.45149095041656,1,1.01072206553201,-0.349065850398866,-0.365443948256686,-2.0943951023932,-2.02929534095431,-0.010722065532013,0.01637809785782,-0.065099761438884,20.4151138663292,-39.0739142894745,42.8487241268158
9.6,-3.75974955550541,-0.16311201179887,-3.56672377895625,1.74602680614571,-3.95572803901751,1,0.981380074360767,-0.349065850398866,-0.366806456760085,-2.0943951023932,-2.00489745970779,0.018619925639234,0.01774060636122,-0.089497642685408,7.21870809793472,-33.9296102523804,-49.550262093544
