step,EvalAverageReward
1000,-459.873371286152
2000,-474.426882370335
3000,-465.967848484297
4000,-475.620572238413
5000,-475.276648930685
6000,-476.552867192589
7000,-469.312993121459
8000,-459.288736311343
9000,-454.227621922777
10000,-488.103437722567
11000,-472.561871247595
12000,-458.493819746535
13000,-467.110716424955
14000,-467.007666167732
15000,-469.158873644572
16000,-466.564682533703
17000,-462.146206557049
18000,-472.091003492519
19000,-466.361303154095
20000,-468.915119781837
21000,-477.073556668545
22000,-474.708617453212
23000,-465.679452339066
24000,-465.659611397311
25000,-477.892377515521
26000,-480.442230870002
27000,-478.544724062927
28000,-467.444123741864
29000,-479.905045309854
30000,-470.078672370034
31000,-474.218288973794
32000,-476.567568750021
33000,-481.821105981627
34000,-465.635259438156
35000,-480.626106905225
36000,-460.743175893107
37000,-465.3540796283
38000,-471.299483908839
39000,-463.457460995197
40000,-476.071277864734
41000,-465.231358175552
42000,-476.215841392062
43000,-471.372891604086
44000,-469.181732217378
45000,-473.029909499545
46000,-473.540286553159
47000,-464.560039639136
48000,-463.570253081164
49000,-463.771414824695
50000,-470.649525207695
51000,-471.533172731328
52000,-467.748898682341
53000,-472.047468946481
54000,-481.86136854053
55000,-475.987805977072
56000,-465.104346140198
57000,-464.282572198813
58000,-482.757755731628
59000,-472.85990818926
60000,-470.653531764997
61000,-471.042567602004
62000,-477.195155677821
63000,-483.690343980865
64000,-467.079517690962
65000,-467.454379091872
66000,-465.339914936394
67000,-471.533543484231
68000,-460.488152992934
69000,-473.151103284399
70000,-475.842026347292
71000,-464.944901545881
72000,-467.657926550376
73000,-460.024358197571
74000,-477.679356016878
75000,-465.588754610949
76000,-461.971231662909
77000,-471.089242539714
78000,-464.490330975802
79000,-480.560194226576
80000,-465.114745019051
81000,-468.386333971651
82000,-460.432695818277
83000,-473.955560098095
84000,-479.028136837896
85000,-472.734049125039
86000,-457.495259546284
87000,-462.821567747244
88000,-479.419688827531
89000,-474.863472870935
90000,-480.180851811149
91000,-474.05906186763
92000,-479.812303747426
93000,-471.115905814545
94000,-466.041793859201
95000,-474.401851696045
96000,-468.879681489819
97000,-469.486812050132
98000,-477.026712441684
99000,-466.724719966888
100000,-466.927669594803
101000,-467.333769584728
102000,-461.120207057786
103000,-476.227285597568
104000,-471.355487544396
105000,-477.76978206756
106000,-469.77250331412
107000,-473.701587472937
108000,-480.448187329811
109000,-470.495925112905
110000,-466.57049157198
111000,-483.496302740629
112000,-470.87088776006
113000,-478.028140779619
114000,-476.518015898444
115000,-462.247913598189
116000,-473.76158570821
117000,-473.079043710016
118000,-467.67960081841
119000,-466.572670189105
120000,-469.261617221743
121000,-467.605225181934
122000,-470.16887489149
123000,-471.55382328467
124000,-470.122246588514
125000,-471.216747815232
126000,-475.311588594653
127000,-468.973443132804
128000,-469.514867951387
129000,-464.325331995069
130000,-463.699433523145
131000,-461.846959880039
132000,-487.141412852612
133000,-465.468478096056
134000,-471.898485483123
135000,-477.73756838976
136000,-469.324691435007
137000,-459.00364376166
138000,-467.95889148556
139000,-479.00369370084
140000,-480.599699795741
141000,-475.936530106863
142000,-469.786365658867
143000,-473.149977569121
144000,-472.154212214396
145000,-471.749330262403
146000,-486.91723093809
147000,-464.44485225014
148000,-472.86039498256
149000,-478.141687141175
150000,-468.503434432015
151000,-476.786555228587
152000,-468.679354361212
153000,-463.017072007696
154000,-467.767510107605
155000,-466.040649721482
156000,-464.031814468362
157000,-460.832090124162
158000,-468.7929453263
159000,-469.300633747872
160000,-460.686227058238
161000,-467.913850674265
162000,-459.675102905501
163000,-473.292730108224
164000,-472.875496202823
165000,-471.348102612463
166000,-474.951495167415
167000,-455.508575098933
168000,-482.772990842672
169000,-454.270588354528
170000,-467.657256164578
171000,-470.796047571127
172000,-478.401647160862
173000,-463.007245217448
174000,-467.156814410644
175000,-468.088637952882
