time,D_u,D_v,D_w,D_q,D_r,desired_x,x,desired_y,y,desired_z,z,l_error,beta_error,alpha_error,tau_{u},tau_{q},tau_{r}
2.1,-13.2665809675774,-9.67221113297502,-7.87978361967826,-10.6007197272561,-12.5453867441196,2.9552020666134,-0.939060858201147,9.55336489125606,11.6614541741004,-5.5,-1.59000378454931,4.90740167559876,-0.445799681642902,-0.080017311704443,100,49.9980628490448,10.2009192109108
2.2,-12.4422166772215,-9.46832289449248,-8.02818836446829,-10.1488841617827,-11.5604913125906,3.09816471227603,-0.708161909207011,9.50796378914053,11.5552728134775,-5.525,-1.6645704009938,4.7950421292192,-0.444174566048098,-0.075621668251801,99.9999940395355,49.9995559453964,7.03111439943314
2.3,-11.4781699409181,-9.17507396770822,-8.12650451733143,-9.59514058471194,-10.4429372778414,3.24043028394868,-0.475254723579347,9.46042343528387,11.4494635544697,-5.55,-1.74177743651641,4.68024249164812,-0.44261961694148,-0.068099391142807,100,49.9990284442902,6.67133331298828
2.4,-10.3917154069708,-8.79635554040278,-8.17428760164488,-8.94877811465185,-9.21339079960941,3.38196677247791,-0.240904544583959,9.41075452606513,11.3434052699292,-5.575,-1.82150431224673,4.56318841634277,-0.441129659728816,-0.058823587620725,100,49.9997317790985,6.98270872235298
2.5,-9.2016773619406,-8.33694900024776,-8.17144032295967,-8.2201537491456,-7.89393696155089,3.5227423327509,-0.005794823627982,9.35896823677935,11.2359092764167,-5.6,-1.90367273321177,4.44392481518836,-0.439713526791446,-0.04930891782415,99.9999761581421,49.9990522861481,7.85349011421204
2.6,-7.92807807096991,-7.80246406799928,-8.11821223875938,-7.42053139813415,-6.5076637448354,3.66272529086048,0.229608872040778,9.30507621912314,11.1261344142105,-5.625,-1.98824019517866,4.32245837682443,-0.438372233097583,-0.041064798442033,99.999988079071,49.9996304512024,5.05232401192188
2.7,-6.59176985039148,-7.19926769857581,-8.01519691765389,-6.56190941359451,-5.07823352498544,3.80188415123162,0.465059423249595,9.24909059857313,11.0136434492782,-5.65,-2.07519323266548,4.19877768826331,-0.437060063427161,-0.032952653139446,100,49.9994486570358,2.68426891416311
2.8,-5.21405810528963,-6.53440467441246,-7.86332661458249,-5.65683928142273,-3.62945040622483,3.94018760370781,0.700803240892792,9.19102397165775,10.8990038252049,-5.675,-2.16454082644811,4.07288180813902,-0.435753173921768,-0.024460945542987,100,49.9994397163391,0.359806534834206
2.9,-3.81632267211819,-5.81551091234109,-7.66386450712605,-4.71823826036436,-2.18483170664178,4.0776045305957,0.936933898517836,9.13088940312308,10.7824317562501,-5.7,-2.25630467926341,3.94473878232528,-0.434447356780234,-0.015281876437854,100,49.9996572732925,2.55500357598066
3,-2.41964476343308,-5.05072058867724,-7.41839455617889,-3.75919882807015,-0.767191740818466,4.21410401366648,1.17342449125943,9.06870042299337,10.6639053806983,-5.725,-2.35051362334904,3.8143087895642,-0.433161653829119,-0.007970589532738,100,49.9984234571457,0.0851224293001
3.1,-1.04444662006852,-4.2485682561973,-7.12880907186974,-2.79279782514404,0.60175428119299,4.3496553411123,1.40985987291883,9.00447102352677,10.5426813344614,-5.75,-2.4471989285418,3.68155778273663,-0.431891141403932,-0.001501414034927,100,49.9999463558197,-0.605940306559205
3.2,0.289849359383375,-3.41788718045584,-6.79729408261392,-1.8319081740228,1.90175890070122,4.48422801445635,1.64649114623845,8.93821565606721,10.419364601232,-5.775,-2.54639388612361,3.54647667645683,-0.430642135394205,0.003789225922359,100,49.9807596206665,-0.216603348962963
3.3,1.56513571317264,-2.56770516081305,-6.42631262139632,-0.889015991062307,3.11437688849795,4.61779175541483,1.88338250699708,8.86994922779284,10.2942290119781,-5.8,-2.64812641516363,3.40906724106817,-0.429435923192749,0.007012318979453,100,49.999937415123,-4.60820347070694
3.4,2.76490353266239,-1.70713912321906,-6.01858605870523,0.023954191621251,4.22325959157528,4.75031651270951,2.12052179713615,8.79968709836204,10.1674409041361,-5.825,-2.75241705565163,3.2693485064079,-0.428283298373321,0.010418017280523,100,49.9905705451965,-4.13857363164425
3.5,3.87448960562821,-0.845289777049412,-5.57707362584486,0.895803521437826,5.2144040496792,4.88177246882908,2.3583709790476,8.72744507645751,10.0400862920332,-5.85,-2.85927657656304,3.12734886276336,-0.427228209085542,0.01271257771502,100,49.9997079372406,-2.92788073420525
3.6,4.88128289556434,0.00886238286682,-5.104950285542,1.71620984724854,6.07635274044058,5.01213004673798,2.59668751171634,8.65323941622941,9.91197199511797,-5.875,-2.96870534546716,2.9831292929195,-0.426289340628852,0.012581995166867,99.9999940395355,49.9995738267899,-0.532361306250095
3.7,5.77488704779421,0.84655847519372,-4.60558311873106,2.47586349624693,6.80034084253643,5.14135991653113,2.83524883679622,8.57708681363824,9.78297816333617,-5.9,-3.08069127510791,2.83677259498202,-0.42550857324962,0.008427865852306,99.9998986721039,49.9994546175003,-3.44969108700752
3.8,6.54723655398612,1.65935882119163,-4.08250640706317,3.16658588551863,7.38038898855051,5.26943300203302,3.0740072015356,8.49900440269831,9.65332423038671,-5.925,-3.19520994041858,2.68837396144613,-0.424965655949454,0.002242224259149,99.9995052814484,49.999988079071,-7.22517445683479
3.9,7.192665186107,2.43923557122204,-3.53939559995984,3.78142932791994,7.81334059032463,5.3963204873397,3.31363057817525,8.41900975162269,9.52459072800427,-5.95,-3.31222176259039,2.53804756650105,-0.424736611616612,-0.004140247114124,99.9911904335022,49.999925494194,-9.28967073559761
4,7.70792630786427,3.17865928816617,-2.98004036285176,4.31475669582575,8.09884393660771,5.52199382330228,3.55454815112858,8.33712085887037,9.39797460345817,-5.975,-3.43167652675084,2.38596329424008,-0.424877096950286,-0.010481991826096,99.9970197677612,49.9988168478012,-10.8254484832287
4.1,8.09216566500373,3.87067849270992,-2.40831690955294,4.76229992931362,8.23928036277445,5.64642473395035,3.79657712837641,8.25335614909678,9.27350274006136,-6,-3.55351566408315,2.23232437060249,-0.425438147821637,-0.016867270184438,99.9984085559845,49.9988466501236,-15.8765062689781
4.2,8.34684822440056,4.50899127287001,-1.82815982647349,5.12119671230066,8.23964085290921,5.76958522285397,4.03929924296225,8.16773446900823,9.15073197687125,-6.025,-3.67766418614034,2.07736236015569,-0.426440789421135,-0.021273941643967,99.8950242996216,49.9987363815308,-24.6233001351356
4.3,8.475641555329,5.08800816819444,-1.24353359953909,5.39000498565988,8.10735443425523,5.8914475794227,4.28243124596396,8.08027508312152,9.02950631991914,-6.05,-3.80400963441841,1.92137745328033,-0.427857179119795,-0.020161503752804,99.437290430069,49.9949127435684,-29.1931807994843
4.4,8.48425910537658,5.60290565629226,-0.658404056240574,5.56869531492155,7.85207264299537,6.01198438514041,4.52542335009472,7.99099766942951,8.90926093838037,-6.075,-3.93234913190389,1.76478279157214,-0.429725800258031,-0.01339382279764,98.3118772506714,49.9920338392258,-25.8083999156952
4.5,8.38026750046524,6.04966969414644,-0.076709935175283,5.65862147629364,7.48541516050162,6.13116851973434,4.7660530272954,7.89992231497365,8.78677821659194,-6.1,-4.06233441414006,1.60809024723646,-0.43218575973208,-0.004681723007967,99.7965574264526,49.9931931495667,-25.5789309740067
4.6,8.17286267754917,6.42512889736694,0.49766520623267,5.66246996295378,7.02068242473718,6.248973167277,5.0020986275955,7.80706951132447,8.65709014365791,-6.125,-4.19421781572039,1.45054096807828,-0.43559572606324,0.006325656195096,97.617495059967,49.9891966581345,-15.8321857452393
4.7,7.8726202262146,6.72697707540669,1.06092053841641,5.58418943856047,6.47254159913092,6.36537182221968,5.23222014597654,7.71246014997107,8.52045849787577,-6.15,-4.32739607818724,1.2932028055531,-0.439951546759155,0.014075697410428,54.8922657966614,49.997541308403,-18.9205676317215
4.8,7.49122576057141,6.95378497800923,1.60936475817479,5.4289014716205,5.85669272048342,6.48033829535607,5.44085739467482,7.61611551762062,8.38511139024126,-6.175,-4.45296524033436,1.15343421271359,-0.441531153174117,0.023194915538499,49.3315547704697,49.9934375286102,0.400520488619804
4.9,7.0411914572135,7.10500124598004,2.13944194278799,5.20279416796269,5.18952214081919,6.59384671971473,5.63345567995065,7.51805729140895,8.25264947946907,-6.2,-4.5726508971038,1.02737311186549,-0.440319905429738,0.022940571922367,12.4776601791382,49.9992340803146,-12.6899391412735
5,6.53556507325925,7.18094269597697,2.64775627135796,4.9130005747196,4.48775052121119,6.70587155637904,5.79994550912147,7.41830753402328,8.12788982016529,-6.225,-4.68057038063313,0.925998928630002,-0.433168463169381,0.025668835370477,48.1424748897553,49.9963730573654,2.87943985313177
5.1,5.98763779820455,7.18277420263057,3.13109543423459,4.56746395398154,3.76808262730775,6.81638760023334,5.96204032460418,7.31688868873821,8.0044773648702,-6.25,-4.7876870070412,0.82785304231386,-0.42453368972211,0.020066743524703,-26.7566680908203,49.9999552965164,-20.0268462300301
5.2,5.41065719521366,7.11247857021556,3.58645256196586,4.17479221424789,3.04686601860994,6.92536998563401,6.09545236782635,7.21382357436607,7.89877570380013,-6.275,-4.87778990219003,0.763552871162628,-0.406778766845437,0.022384334037076,97.6024866104126,49.9990552663803,9.77628454566002
5.3,4.81755125522978,6.97281690865976,4.01104651703545,3.74410394011826,2.33976542162131,7.0327941920041,6.24689617088699,7.10913538012278,7.7783429069435,-6.3,-4.98193086935936,0.674150724008165,-0.394035952624979,0.01266483102452,-57.7428221702576,50,-22.7288722991943
5.4,4.22066922751196,6.76728014334993,4.40234040463121,3.28486857311204,1.66145913893694,7.13863604935037,6.36233848958747,7.0028476604104,7.6829718007022,-6.325,-5.06249253724151,0.630684470099096,-0.369012644886622,0.014187843714442,99.9991416931152,49.9684810638428,14.3463402986527
5.5,3.63154441224143,6.50003239354666,4.75805817271877,2.80674336749764,1.02536328305155,7.24287174370142,6.49926493373983,6.89498432951747,7.57065322371191,-6.35,-5.15936490027211,0.557912540262524,-0.349733006046984,0.000947350646486,-25.1749068498611,50,-25.8133232593536
5.6,3.06068351655316,6.17584704895762,5.0761991866654,2.31940977364162,0.443388948557501,7.34547782246578,6.61247803655538,6.7855696562384,7.4731494428541,-6.375,-5.24115756511104,0.515141351908166,-0.322226170995897,0.002709279216998,99.9473929405212,49.9997854232788,16.2226244807243
5.7,2.51738649883913,5.80003645699456,5.35505067945254,1.83241188742432,-0.074263334904902,7.44643119970859,6.74699108664906,6.67462825841309,7.35921370848576,-6.4,-5.3389599589215,0.443495645639365,-0.299716465030108,-0.012390389844956,-11.8871480226517,50,-31.9795668125153
5.8,2.00960007345016,5.37837620347758,5.59319799500667,1.354999548168,-0.519268376618545,7.54570916134586,6.86130461208871,6.562185097388,7.25666782575227,-6.425,-5.42420223120999,0.397251595474204,-0.270029162713017,-0.007129567147427,99.7619271278381,49.9993771314621,27.0445048809052
5.9,1.54380723654902,4.91702502624419,5.78953255923899,0.895978570415155,-0.885297743184134,7.64328937025505,6.99588881125229,6.44826547240002,7.1383167507768,-6.45,-5.52472911324449,0.323413942976205,-0.244124604524023,-0.027535134646001,10.8704335987568,49.9998211860657,-40.5444473028183
6,1.12495432253483,4.42244144365858,5.94325753088096,0.463570458561351,-1.16809618848502,7.73914987130081,7.11422590311836,6.33289501488416,7.02424920819899,-6.475,-5.61712221428835,0.266670786684692,-0.212238598007696,-0.018647603863809,94.0680682659149,49.9942630529404,31.7549586296082
6.1,0.756416228580957,3.90129820797134,6.05389110199948,0.065283780194152,-1.36551243124978,7.83326909627483,7.24978125228096,6.21609968270665,6.89769532131236,-6.5,-5.72209257162561,0.187506061363473,-0.181708333473848,-0.041378470007056,51.198160648346,49.9048471450806,-45.2978074550629
6.2,0.439999572101042,3.360395706629,6.12126743603415,-0.292200832996286,-1.47748458361939,7.92562586874854,7.37880785824439,6.09790575432451,6.76551679851162,-6.525,-5.82711007307205,0.109848995602474,-0.146320181508528,-0.030931268305712,10.4657039046288,2.6055846363306,28.8531959056854
6.3,0.175982691912192,2.80657543294877,6.14553524918121,-0.603130325171074,-1.50598147955649,8.01619940883777,7.49878298437959,5.97833982287299,6.64701702473777,-6.55,-5.92266284880739,0.052806182475793,-0.127368917550999,-0.050805285832807,42.0151352882385,30.5212497711182,-44.6084201335907
6.4,-0.03680941256253,2.24663463122792,6.12715405881458,-0.86276202922387,-1.45490205569266,8.10496933787809,7.61233639489127,5.85742879018226,6.52179159030076,-6.575,-6.01542395405109,-0.001405739102727,-0.09005973175102,-0.035440456544936,45.1762497425079,11.2126156687737,-13.5749399662018
6.5,-0.200897870597862,1.68724319071579,6.06688814024843,-1.06742847020909,-1.32993578071319,8.19191568300998,7.72843594462979,5.73519986072458,6.39681097980778,-6.6,-6.10748604679124,-0.053896023214776,-0.061072959757068,-0.022482764868875,-63.3789896965027,-4.31083217263222,-9.85700190067291
6.6,-0.320013813361878,1.13486381849258,5.96579825037097,-1.21458327969226,-1.13838789557292,8.27701888167257,7.81490874656537,5.61168053549342,6.30179284520144,-6.625,-6.17477083717563,-0.055274073587026,-0.034279650250927,-0.006174694217557,-21.4916199445724,-0.917433109134436,15.6419098377228
6.7,-0.398937288442563,0.59567646390442,5.82523119338562,-1.30282765636671,-0.88897390054405,8.3602597860052,7.88335330257018,5.48689860581589,6.21598513795991,-6.65,-6.22995423807244,-0.032815732443162,-0.006139767173875,-0.000554020637701,69.815468788147,-8.80215987563133,1.20308725163341
6.8,-0.443315675764611,0.075507897699363,5.64680731995581,-1.33191713030288,-0.59158829332333,8.44161966715556,7.958086806057,5.36088214709972,6.10814341875073,-6.675,-6.29213010749485,-0.031086799316601,0.01245303678428,0.00636982991642,2.90639121085405,-20.8786681294441,7.12961107492447
6.9,-0.459466457855375,-0.420232731553081,5.43240606634113,-1.30274871202025,-0.257053014616901,8.52108021949362,8.02646616478936,5.23365951251651,6.00645199039815,-6.7,-6.34752074878931,-0.017099750984115,0.024829810908929,0.005791973601971,-1.75037160515785,-30.5861711502075,-1.4817732386291
7,-0.454169472886785,-0.886611631602975,5.18414965452115,-1.21732882794149,0.103148614139068,8.59862356473034,8.0875334960586,5.10525932662231,5.91104841388991,-6.725,-6.39560929858154,0.009458937072417,0.030107746255225,0.006225499943052,38.8097196817398,-29.2713820934296,1.06777744367719
7.1,-0.434453931979238,-1.31922075804338,4.9043850877203,-1.07872275552836,0.47714647711353,8.67423225594016,8.15265035203914,4.97571047891728,5.80732457437657,-6.75,-6.44352931085617,0.028374430617511,0.034049742175233,0.003925521399935,41.5520936250687,-10.6001660227776,-7.05813989043236
7.2,-0.407385510751622,-1.71422033615066,4.59566458807229,-0.890986569495609,0.852960722881348,8.74788928148654,8.22185431711985,4.84504211734561,5.69509493976075,-6.775,-6.4911299179128,0.03917506135222,0.042237155591146,0.005071184380996,50.4923105239868,2.23854146897793,-10.2712258696556
7.3,-0.379858729743932,-2.06837309772475,4.26072463430574,-0.659082890185856,1.2187753070954,8.81957806884947,8.29715634027311,4.71328364173741,5.57245650266622,-6.8,-6.53941460241827,0.038752721718758,0.05126410675603,0.010200680074926,3.59074920415878,2.26441342383623,0.151086412370205
7.4,-0.358399622651438,-2.37906993343739,3.90246376721079,-0.388781982016027,1.56320222079237,8.88928248835422,8.36692332556007,4.58046469719384,5.45817712436573,-6.825,-6.58194096475871,0.049912326996591,0.05713494009311,0.010086031608356,55.5037498474121,-1.91656854003668,0.391339231282473
7.5,-0.348983361540216,-2.64434677949642,3.52391933918917,-0.086549979819076,1.87553091768132,8.95698685680047,8.44153533158823,4.44661516741708,5.33058559906248,-6.85,-6.62646842833202,0.047406493391808,0.060366859569118,0.007041858654204,6.43977075815201,-0.276015815325081,6.94944113492966
7.6,-0.356871073173452,-2.8628926765929,3.12824339133584,0.240573779697652,2.14595787790302,9.02267594099095,8.50987547883113,4.31176516798668,5.21028650574897,-6.875,-6.66632361713757,0.055391273969047,0.062908276445999,-0.004180835155959,74.6239185333252,-7.31777772307396,-34.7775995731354
7.7,-0.38646955142221,-3.03404905750052,2.7186778471994,0.585108178361576,2.36579177143326,9.08633496115883,8.58747664696182,4.1759450395836,5.07005249293113,-6.9,-6.7099589480805,0.04134689570275,0.061971911413704,0.009076842091172,-12.1646851301193,4.0085181593895,12.9693418741226
7.8,-0.441216960694134,-3.15780043575701,2.29852921658234,0.939268216132416,2.52763029847754,9.14794959429313,8.65829810076576,4.03918534116375,4.94841593619061,-6.925,-6.74669821588387,0.04797442061602,0.064992881954416,0.001084854368206,76.0385155677795,-14.1576647758484,-29.3044328689575
7.9,-0.523496949380838,-3.23475678003561,1.87114300544469,1.295107025604,2.62550547206273,9.20750597736135,8.73486078038811,3.90151684308232,4.80442226541242,-6.95,-6.78662955269187,0.032144169652973,0.058466003828467,0.014511799890834,-13.615919649601,3.79135645925999,13.3016049861908
8,-0.63458286689632,-3.26612796563951,1.43987802915049,1.64465958487945,2.65499485337697,9.26499071042853,8.80302780467452,3.7629705201706,4.67945325762287,-6.975,-6.82021013518704,0.037935564758,0.060252427408196,0.007054301684352,79.1966080665588,-13.6947065591812,-21.5701922774315
8.1,-0.774613020375574,-3.25369079464089,1.00808082594303,1.98008570005222,2.61329703602267,9.32039085967226,8.87620152504582,3.62357754476675,4.53048990369906,-7,-6.85655190915653,0.019986052133401,0.052068570955959,0.015562099501478,-3.55525389313698,1.09866932034493,7.62770548462868
8.2,-0.942597135560206,-3.19974916826095,0.579060365661229,2.29380985629532,2.49927048338197,9.37369396029266,8.94247626116724,3.48336927970219,4.39698361361019,-7.025,-6.88802419193634,0.019510778342174,0.050584851793539,0.009306229365673,57.7767968177795,-7.9831451177597,-17.1131208539009
8.3,-1.13645341905143,-3.10708807799322,0.156063245337209,2.5786556036821,2.31343563567555,9.42488801931697,9.01006535041048,3.34237727124504,4.24958437813252,-7.05,-6.91986602174828,0.006000712584965,0.043034519193206,0.014276565659579,19.7783589363098,0.324904615990818,8.10522958636284
8.4,-1.35307487397245,-2.97892215469209,-0.257750441524618,2.82797224903773,2.05794100212867,9.47396151829788,9.07507230730341,3.20063324200242,4.10761933256405,-7.075,-6.94922780671234,-0.001223240296188,0.038805393856987,0.00560477773143,-3.25410291552544,-2.36492156982422,-20.8826124668121
8.5,-1.58842281552879,-2.8188395765133,-0.659330381447968,3.03575176644058,1.73649472161656,9.52090341590515,9.13038838196409,3.05816908378291,3.97828370200303,-7.1,-6.97438978289512,0.00741790188455,0.031379257569506,0.011048971059321,64.7472262382507,1.46938087418675,0.111888907849789
8.6,-1.83764488332946,-2.63074218649661,-1.04575829035539,3.19673401396222,1.35426379586594,9.56570315040985,9.19249196212084,2.91501685042111,3.83312849145254,-7.125,-7.00107636875224,-0.001214415981508,0.025665360139302,0.009026372515689,-39.9155348539352,2.38868091255426,-4.45578508079052
8.7,-2.09521426857191,-2.41878270818357,-1.41426897183163,3.30649854982173,0.917743857663294,9.60835064206072,9.24019918752061,2.7712087505656,3.71718154132775,-7.15,-7.02179942534905,0.023149745483604,0.01902915084777,0.006699682114179,91.7257726192474,3.95242422819138,-17.2380775213242
8.8,-2.35508637949278,-2.18729997260094,-1.76227003046077,3.36154157381207,0.434602919100328,9.64883629535205,9.2968412493463,2.62677714043216,3.57132483808829,-7.175,-7.04621770891053,0.016196705396323,0.013335075736919,0.014248546512865,11.6572223603725,3.64299267530441,-0.142459583003074
8.9,-2.6108687689987,-1.94075308202764,-2.08736009771919,3.35933677568568,-0.086496959891824,9.68715100118265,9.35027106042859,2.48175451652375,3.43420462664367,-7.2,-7.06871690945677,0.018766193300744,0.007154271382742,0.014477721405219,63.3842349052429,8.25201943516731,3.04430779069662
9,-2.85599985297813,-1.68365543519131,-2.38734544025635,3.29837914684964,-0.636095744042819,9.72328613890534,9.40489783604784,2.33617350831895,3.28136533252257,-7.225,-7.09278088882066,0.006101679403675,0.003002255769345,0.010277430182253,26.4823734760284,6.68122246861458,-8.23599100112915
9.1,-3.08393176283643,-1.42050952508074,-2.66025483369324,3.17821110061792,-1.20414460309674,9.75723357826659,9.45566996978996,2.19006687093044,3.13127707244531,-7.25,-7.11591188664332,-0.002604955127279,-0.001915026314226,0.010338641636299,45.2846765518189,9.15966555476189,2.85335909575224
9.2,-3.28831260504446,-1.15574339475488,-2.90435259920566,2.99943054458092,-1.78022338094234,9.78898568123574,9.5068797288294,2.04346747773524,2.97592368536009,-7.275,-7.13952313726654,-0.016428788619089,-0.005937762528604,0.004537403734656,1.56758483499289,12.5038102269173,-0.407527154311538
9.3,-3.4631634450039,-0.893649598888151,-3.11814971502273,2.76368085143252,-2.35376145933025,9.81853530372359,9.55118349146219,1.89640831297837,2.83464178481831,-7.3,-7.16092129637362,-0.014554960942685,-0.008247428491615,-0.001968109710017,45.9524214267731,14.593543112278,-3.92453633248806
9.4,-3.60304549064913,-0.638327469984114,-3.30041293043939,2.47362297683666,-2.91425715730711,9.84587579718974,9.59572225226982,1.74892246435149,2.68632389892187,-7.325,-7.18323467924135,-0.019492146007786,-0.009339676899924,-0.006583357765864,20.5076515674591,13.3588552474976,-0.178550323471427
9.5,-3.70321321860341,-0.393629429029335,-3.45017182589256,2.13289026964665,-3.45149095041656,9.8710010101385,9.63787200632758,1.60104311554834,2.54329907863721,-7.35,-7.2049881091489,-0.018560301963178,-0.010736768898454,-0.012949883530801,31.3269376754761,16.1762252449989,-1.77541505545378
9.6,-3.75974955550541,-0.16311201179887,-3.56672377895625,1.74602680614571,-3.95572803901751,9.89390528950295,9.6783049776262,1.45280353879854,2.39989439559002,-7.375,-7.22710469183801,-0.017484042024915,-0.010732741564412,-0.018582642458352,42.0359611511231,15.7563775777817,-5.81877753138542
9.7,-3.7696796900544,0.050007794867076,-3.64963681264208,1.31841035128344,-4.41790613530307,9.91458348191686,9.71847090287999,1.30423708738148,2.2515403917398,-7.4,-7.25025810469106,-0.021089212790356,-0.010718134525215,-0.020896982036446,21.0097417235374,16.0841271281242,-4.74549792706966
9.8,-3.73106063595647,0.242890396543357,-3.6987503190176,0.856161301731859,-4.82980476428273,9.93303093487418,9.75620921738442,1.15537718812197,2.1081956743995,-7.425,-7.27305921793013,-0.019074422382496,-0.010403355331451,-0.021342095440845,40.5021697282791,15.6464084982872,-2.5204123929143
