step,EvalAverageReward
1000,-378.662944758015
2000,-394.544967656658
3000,-385.291325015987
4000,-377.988360958846
5000,-385.788748231777
6000,-392.926185200831
7000,-408.369605562562
8000,-388.698353104965
9000,-397.493821514091
10000,-389.867419249223
11000,-400.129905209308
12000,-392.498690358224
13000,-403.350429094401
14000,-406.017143918612
15000,-389.739766570877
16000,-391.028195960362
17000,-390.886460044322
18000,-394.577398663249
19000,-400.400957670377
20000,-383.760794072286
21000,-381.4158072303
22000,-383.087730404551
23000,-402.3267234319
24000,-387.631755745064
25000,-387.320002288242
26000,-392.995131167245
27000,-376.376606242701
28000,-394.626212820835
29000,-391.88362793392
30000,-377.762629497175
31000,-392.339834215514
32000,-390.394213208129
33000,-396.244959620564
34000,-396.95543878429
35000,-384.928780898387
36000,-392.229879462098
37000,-401.157779055975
38000,-388.836806661794
39000,-393.399905525818
40000,-401.959699634848
41000,-420.270813712117
42000,-395.738684465744
43000,-390.285323610397
44000,-386.833016742009
45000,-397.910152728699
46000,-412.991630766676
47000,-395.173864562669
48000,-394.031515812945
49000,-395.398708797619
50000,-396.762489421996
51000,-389.785039450281
52000,-400.934091789748
53000,-399.487236599573
54000,-403.268014728111
55000,-380.451653720934
56000,-393.52741032763
57000,-395.051655983117
58000,-409.813434996705
59000,-384.717140081163
60000,-395.260068553586
61000,-394.437511162741
62000,-400.956898469168
63000,-388.420595292887
64000,-393.22544880635
65000,-391.520202857371
66000,-407.945943047063
67000,-393.575554216049
68000,-407.884488368975
69000,-399.153501975526
70000,-390.536893396365
71000,-391.920338015983
72000,-391.066415048584
73000,-394.361981481068
74000,-381.625712473439
75000,-387.997699479559
76000,-383.387702114049
77000,-383.081664602468
78000,-394.714763573652
79000,-387.947799319695
80000,-392.488153130931
81000,-392.869787337523
82000,-414.770461915189
83000,-389.832694605131
84000,-390.548000518374
85000,-398.098950780423
86000,-372.559137230648
87000,-380.329619787141
88000,-395.093684482941
89000,-389.6017267329
90000,-397.049937440454
91000,-376.666692418185
92000,-370.341969691786
93000,-394.471745962597
94000,-373.773635547212
95000,-383.680838742073
96000,-410.414887939085
97000,-396.868514314793
98000,-406.072184133145
99000,-387.59565986493
100000,-379.878289920258
101000,-388.763766911161
102000,-389.832190909284
103000,-402.996642674875
104000,-398.456517894648
105000,-384.066424219794
106000,-395.35051323359
107000,-397.535066121288
108000,-378.285190126569
109000,-377.478592377023
110000,-395.078189573871
111000,-382.457293903714
112000,-391.986541517149
113000,-394.901181808706
114000,-398.115387404823
115000,-389.616893246261
116000,-385.48043465668
117000,-388.341619195466
118000,-389.60118961509
119000,-391.766341925127
120000,-390.891603770365
121000,-397.923543128877
122000,-383.608985564299
123000,-401.341598698842
124000,-381.751696435642
125000,-383.602525229838
126000,-377.191172365462
127000,-390.801142356278
128000,-378.960797141687
129000,-402.75852750262
130000,-384.098947182102
131000,-401.90597113151
132000,-394.626956754522
133000,-408.094475925262
134000,-400.702742110029
135000,-391.05884126414
136000,-384.720400509591
137000,-400.086756790576
138000,-387.891632691921
139000,-384.485680712894
140000,-398.142579386131
141000,-377.370488446763
142000,-399.136203452941
143000,-383.977962922478
144000,-370.521618244424
145000,-401.206490677792
146000,-403.073911285316
147000,-404.558445008738
148000,-401.518934592264
149000,-401.977050284736
150000,-394.533770768727
151000,-390.202209282675
152000,-392.173130512309
153000,-393.967379801631
154000,-381.545626137453
155000,-413.623466848783
156000,-389.068248723615
157000,-370.936659549013
158000,-381.292873437255
159000,-391.857899669611
160000,-408.549467219629
161000,-397.81456863762
162000,-392.144965557116
163000,-389.88698947069
164000,-394.256347286123
165000,-403.636890922007
166000,-393.496688580979
167000,-388.045267549201
168000,-385.263032749717
169000,-377.1504476278
170000,-405.401653980437
171000,-403.69700055342
172000,-386.627478917984
173000,-384.906637622195
174000,-386.601096743933
175000,-384.791313794184
176000,-385.583115942215
177000,-397.017370237369
178000,-405.87975863442
179000,-387.77407616183
180000,-408.515421480613
181000,-410.356153210526
182000,-378.080091724991
183000,-375.826390232543
184000,-414.116496813152
185000,-386.693016216814
186000,-403.268842574456
187000,-390.163418325152
188000,-390.442651318934
189000,-400.287981007533
190000,-385.428450665669
191000,-407.651131070492
192000,-388.064617182175
193000,-389.570949589042
194000,-379.039479885171
195000,-405.211600514173
196000,-396.510220370416
197000,-411.40581500544
198000,-411.789214648891
199000,-396.546421288502
200000,-410.044358971928
201000,-352.134492145336
202000,-253.935780539441
203000,-209.162937185867
204000,-190.338772963114
205000,-170.244706871631
206000,-150.229917966558
207000,-154.907278794994
208000,-139.659748315332
209000,-141.900979933508
210000,-125.897317309761
211000,-133.149093359816
212000,-114.88567052581
213000,-102.831239417603
214000,-96.5601795376145
215000,-77.29181083308
216000,-89.0103995410101
217000,-98.2863623901153
218000,-55.7658501841537
219000,-77.912796310349
220000,-64.2909009719054
221000,-56.3259504282757
222000,-51.3239995426066
223000,-55.7436943146587
224000,-41.37488117699
225000,-42.0323868807356
226000,-55.6774517593778
227000,-46.2661340800567
228000,-44.5058840536438
229000,-41.8769866597572
230000,-51.609157577466
231000,-36.3043110727247
232000,-29.8364242575947
233000,-49.2423072265819
234000,-36.8068362621423
235000,-40.7878820026324
236000,-33.447890311985
237000,-38.7066673682362
238000,-29.491089547612
239000,-25.2481985374537
240000,-24.6026222108115
241000,-43.3428546961461
242000,-18.9285749571188
243000,-21.1967006693097
244000,-23.6687694426615
245000,-30.3928680650136
246000,-30.696259488998
247000,-40.4671808855151
248000,-32.2891449543886
249000,-32.6479763520233
250000,-17.459635956154
251000,-33.3432950616663
252000,-23.6816273323924
253000,-24.1103762737522
254000,-21.5945081913053
255000,-28.5235670251561
256000,-30.3764976665955
257000,-48.3319346156549
258000,-26.7507635046315
259000,-18.1754795561299
260000,-24.5630356714569
261000,-23.6681324588839
262000,-26.4655513333303
263000,-28.7955539710158
264000,-23.1352268899866
265000,-23.2049677535524
266000,-17.1167440389767
267000,-24.2398954749917
268000,-23.2798372539803
269000,-24.849914308208
270000,-28.5652855580367
271000,-24.7017955702682
272000,-24.7185911033392
273000,-18.7849624408026
274000,-28.5952053199719
275000,-34.7368348348786
276000,-21.3990091099292
277000,-25.6323023783124
278000,-24.6964523442042
279000,-25.4119134714836
280000,-24.07955493831
281000,-27.6872919044193
282000,-24.1963705902232
283000,-15.1128461056439
284000,-18.8941484911993
285000,-18.7496412036458
286000,-22.2386312187825
287000,-32.7585056843959
288000,-22.6771102672956
289000,-15.8470869921356
290000,-13.2217754030272
291000,-25.6533271184734
292000,-15.9137774686675
293000,-17.7380053745762
294000,-14.7246421994681
295000,-22.759431011552
296000,-19.2519641669743
297000,-22.2901508769288
298000,-14.7098284393883
299000,-20.5720265856268
300000,-14.6839901213391
301000,-20.3179942176722
302000,-15.4760556614124
303000,-13.5249907091053
