time,D_u,D_v,D_w,D_q,D_r,desired_u,u,desired_theta,theta,desired_psi,psi,u_error,theta_error,psi_error,tau_{u},tau_{q},tau_{r}
9.5,-3.70321321860341,-0.393629429029335,-3.45017182589256,2.13289026964665,-3.45149095041656,1,1.00103411394739,-0.349065850398866,-0.350340919383408,-2.0943951023932,-2.09312201682338,-0.001034113947391,0.001275068984542,-0.001273085569814,17.6285266876221,-33.5836827754974,3.91214303672314
9.6,-3.75974955550541,-0.16311201179887,-3.56672377895625,1.74602680614571,-3.95572803901751,1,1.00005840509959,-0.349065850398866,-0.349809005987553,-2.0943951023932,-2.09192361770595,-5.84050995864338E-05,0.000743155588688,-0.002471484687246,17.7237182855606,-34.72940325737,3.35873663425446
9.7,-3.7696796900544,0.050007794867076,-3.64963681264208,1.31841035128344,-4.41790613530307,1,1.00204644491789,-0.349065850398866,-0.349676682914285,-2.0943951023932,-2.09145811270013,-0.002046444917894,0.000610832515419,-0.002936989693067,18.3658808469772,-35.2666616439819,4.39299456775188
9.8,-3.73106063595647,0.242890396543357,-3.6987503190176,0.856161301731859,-4.82980476428273,1,1.00104000526899,-0.349065850398866,-0.350111301877722,-2.0943951023932,-2.09112594099816,-0.001040005268991,0.001045451478856,-0.003269161395032,17.7142292261124,-33.8063716888428,6.27255812287331
9.9,-3.643044278968,0.413105194127365,-3.71417366774516,0.36603919390362,-5.18419287384511,1,1.00018083575761,-0.349065850398866,-0.350183380642654,-2.0943951023932,-2.08973157861378,-0.000180835757612,0.001117530243788,-0.004663523779412,17.6347345113754,-34.820818901062,4.96573932468891
10,-3.50591230772727,0.558655620351636,-3.69628272556836,-0.144671438802626,-5.47495211026808,1,1.00386236364974,-0.349065850398866,-0.350893652360178,-2.0943951023932,-2.08876234699773,-0.003862363649743,0.001827801961313,-0.005632755395468,18.4813290834427,-30.4857611656189,6.34211003780365
10.1,-3.32108213191884,0.677997381772906,-3.64571432890331,-0.66828390454989,-5.69717372421476,1,1.0010814584751,-0.349065850398866,-0.349876553342715,-2.0943951023932,-2.08728884790622,-0.001081458475102,0.000810702943849,-0.007106254486978,16.9452175498009,-34.2371135950088,4.34678271412849
10.2,-3.09108361555973,0.770049777581,-3.5633587674031,-1.19683879480929,-5.84722771351656,1,1.00237784125419,-0.349065850398866,-0.350562950716889,-2.0943951023932,-2.08713046462057,-0.002377841254189,0.001497100318024,-0.007264637772626,17.561049759388,-29.8538535833359,6.69991597533226
10.3,-2.81950718041911,0.834200066403604,-3.45035035153419,-1.72223783434002,-5.92280346756281,1,1.00112112595764,-0.349065850398866,-0.349755698802117,-2.0943951023932,-2.08631145998617,-0.001121125957643,0.000689848403251,-0.008083642407029,16.7479082942009,-31.4277231693268,4.05080169439316
10.4,-2.51092454732969,0.870300951070057,-3.30805615171642,-2.23637987886312,-5.9229218384096,1,1.00308948949009,-0.349065850398866,-0.349644741000305,-2.0943951023932,-2.08706864253599,-0.003089489490089,0.000578890601439,-0.007326459857202,17.1262696385384,-31.772768497467,7.48182833194733
10.5,-2.17078406433755,0.878661347662398,-3.13806301032316,-2.73129677205409,-5.84791921052143,1,1.00121766994513,-0.349065850398866,-0.350114534471758,-2.0943951023932,-2.08642221516793,-0.001217669945128,0.001048684072892,-0.007972887225264,15.9855425357819,-29.4603168964386,5.30286096036434
10.6,-1.80528320395118,0.860030697797986,-2.94216294071014,-3.19928678370066,-5.69940475966521,1,1.00019554199598,-0.349065850398866,-0.349825426528376,-2.0943951023932,-2.08626276820353,-0.000195541995982,0.00075957612951,-0.008132334189669,15.7633811235428,-28.5801738500595,5.62214814126492
10.7,-1.42122138202473,0.815577170695865,-2.72233703934391,-3.63304339884271,-5.4801926680798,1,1.00259597975759,-0.349065850398866,-0.349165851814286,-2.0943951023932,-2.08614710200968,-0.002595979757587,0.00010000141542,-0.008248000383517,16.1087095737457,-30.1027923822403,6.0529500246048
10.8,-1.02583674438278,0.746860183003842,-2.48073804794429,-4.02577731249914,-5.19421158504521,1,1.00021980231863,-0.349065850398866,-0.349390108249039,-2.0943951023932,-2.08555474896525,-0.000219802318628,0.000324257850173,-0.008840353427946,14.7177696228027,-28.0896067619324,5.661840736866
10.9,-0.626630972321013,0.655797738530931,-2.21967171226051,-4.37132960466169,-4.84639407825242,1,1.0024894137318,-0.349065850398866,-0.34903066196098,-2.0943951023932,-2.08465924793295,-0.002489413731797,-3.51884378861911E-05,-0.009735854460242,15.2868300676346,-29.0626883506775,3.61720845103264
11,-0.231186464857109,0.544629155980316,-1.94157709259497,-4.6642742234893,-4.44254920253011,1,1.00072160506254,-0.349065850398866,-0.349180939478757,-2.0943951023932,-2.08485548835049,-0.00072160506254,0.000115089079891,-0.009539614042708,14.0548557043076,-26.6830652952194,5.30833937227726
11.1,0.15301954335863,0.415873809678992,-1.64900598841385,-4.90000808842235,-3.98922161103743,1,1.00076443734591,-0.349065850398866,-0.348437052302062,-2.0943951023932,-2.08430770197825,-0.000764437345911,-0.000628798096804,-0.010087400414947,14.0275731682777,-28.3454954624176,3.62611822783947
11.2,0.518799279155767,0.272286555456669,-1.34460164528628,-5.07482733611358,-3.4935408445679,1,0.995161938721544,-0.349065850398866,-0.348426916678482,-2.0943951023932,-2.08411175472443,0.004838061278456,-0.000638933720384,-0.010283347668761,12.4231360852718,-29.2034775018692,3.64703349769115
11.3,0.859432516183008,0.116810550689093,-1.03107691693624,-5.18598846706163,-2.96306455388504,1,1.00097242396613,-0.349065850398866,-0.349085930235163,-2.0943951023932,-2.08381260559261,-0.000972423966128,2.00798362975929E-05,-0.010582496800587,14.4734874367714,-28.5161375999451,3.01080029457808
11.4,1.16883395676759,-0.047471796306344,-0.711192058343009,-5.23175340567256,-2.40561943699331,1,0.994263428843392,-0.349065850398866,-0.349595001300927,-2.0943951023932,-2.08351759683031,0.005736571156608,0.000529150902061,-0.01087750556288,11.5351505577564,-26.7900615930557,2.00350023806095
11.5,1.44170566321927,-0.217388997092142,-0.387732327570395,-5.21141775689086,-1.82914360912035,1,1.00377779651464,-0.349065850398866,-0.349233248693131,-2.0943951023932,-2.08358830192176,-0.003777796514644,0.000167398294265,-0.010806800471439,14.6849304437637,-27.7501553297043,1.44312512129545
11.6,1.67367064005773,-0.389731019487469,-0.063485574334362,-5.12532182401741,-1.24153397128466,1,0.99692201735211,-0.349065850398866,-0.349127904127944,-2.0943951023932,-2.08395349387007,0.00307798264789,6.20537290781931E-05,-0.010441608523129,11.057922244072,-28.1081706285477,2.6075093075633
11.7,1.86138411303895,-0.561299441541174,0.258780007760862,-4.97484424018352,-0.650501909029665,1,0.999987979594276,-0.349065850398866,-0.349215357690085,-2.0943951023932,-2.08319312187431,1.20204057236784E-05,0.000149507291219,-0.011201980518881,12.9047617316246,-28.7444829940796,-0.849781278520823
11.8,2.00261958073294,-0.728956492547386,0.576337790861899,-4.76237835540443,-0.063440343501569,1,1.00117590591263,-0.349065850398866,-0.349577359455756,-2.0943951023932,-2.08376857455262,-0.00117590591263,0.00051150905689,-0.010626527840574,12.4160006642342,-27.9858112335205,0.53820931352675
11.9,2.09632731736511,-0.889672278274189,0.886524113764486,-4.49129180740678,0.512695218490153,1,0.999114051350398,-0.349065850398866,-0.34951728649905,-2.0943951023932,-2.08390622565125,0.000885948649602,0.000451436100185,-0.010488876741944,11.6335101425648,-28.4226477146149,-1.75435915589333
12,2.14266366752488,-1.04056952509269,1.18675900862425,-4.16586998279679,1.07148942002287,1,0.995304023885409,-0.349065850398866,-0.34943446686589,-2.0943951023932,-2.08502751068775,0.004695976114591,0.000368616467024,-0.00936759170545,11.1570589244366,-27.9154688119888,-1.8463796004653
12.1,2.14299017859219,-1.17896522434107,1.47456609448357,-3.7912443410364,1.60715183510651,1,1.00096790014765,-0.349065850398866,-0.34894341480849,-2.0943951023932,-2.08659503742022,-0.000967900147653,-0.000122435590375,-0.007800064972973,13.1589338183403,-30.2914977073669,0.766981579363346
12.2,2.09984234869766,-1.30240861325068,1.74759148629175,-3.37330682277065,2.11458256192335,1,0.998136895784459,-0.349065850398866,-0.349339336566753,-2.0943951023932,-2.08605745192112,0.001863104215541,0.000273486167888,-0.008337650472072,11.455987393856,-29.0714859962463,-5.4310642182827
12.3,2.0168685093968,-1.40871499120106,2.00362157692391,-2.91861179224169,2.58941792016872,1,0.997495625987319,-0.349065850398866,-0.349136421151171,-2.0943951023932,-2.08826841142117,0.002504374012681,7.05707523053212E-05,-0.006126690972026,11.9570732116699,-30.8192491531372,-0.262439833022654
12.4,1.89874009541364,-1.4959949389634,2.24059955961223,-2.43426716712451,3.02805607461045,1,1.00288877650341,-0.349065850398866,-0.349420087118629,-2.0943951023932,-2.08832201504175,-0.002888776503412,0.000354236719764,-0.006073087351449,13.3907094597816,-29.9455344676971,-5.54668232798576
12.5,1.75103526133455,-1.56267858285948,2.45664056910462,-1.92781656484051,3.4276629288648,1,0.995984203334129,-0.349065850398866,-0.349150199755989,-2.0943951023932,-2.09039608307551,0.004015796665871,8.4349357123592E-05,-0.003999019317682,10.9483942389488,-32.8676462173462,0.037582957884297
12.6,1.58009847009409,-1.60753462426164,2.65004533167036,-1.4071144394261,3.78615913398633,1,1.00026040288205,-0.349065850398866,-0.349922345844656,-2.0943951023932,-2.08945326736582,-0.000260402882045,0.000856495445791,-0.00494183502737,13.4302720427513,-30.208683013916,-7.61742889881134
12.7,1.39287928451055,-1.62968393639687,2.819312226679,-0.88019629504815,4.10218952353494,1,0.999754562978709,-0.349065850398866,-0.349370398341967,-2.0943951023932,-2.09175657054311,0.000245437021291,0.000304547943101,-0.002638531850088,12.6572862267494,-34.2633426189423,-2.62372419238091
12.8,1.19675412633145,-1.62860761376909,2.9631476757844,-0.355146139511369,4.37507670904304,1,0.999294791616915,-0.349065850398866,-0.350230501687324,-2.0943951023932,-2.09257156167236,0.000705208383085,0.001164651288458,-0.001823540720833,12.8504112362862,-32.1235835552216,-4.85853739082813
12.9,0.999335214223136,-1.60414944344154,3.08047478963917,0.160036617585301,4.60476093724392,1,0.999846183918558,-0.349065850398866,-0.350097372403687,-2.0943951023932,-2.09368380570861,0.000153816081442,0.001031522004821,-0.00071129668458,13.2635846734047,-34.1812193393707,-4.28435765206814
13,0.8082712418367,-1.55651285069195,3.17044021643224,0.657568612598285,4.79172861450436,1,1.00004749328344,-0.349065850398866,-0.350479753829674,-2.0943951023932,-2.09442278334321,-4.74932834444441E-05,0.001413903430808,2.76809500197039E-05,13.3880361914635,-33.3132207393646,-2.81499177217484
13.1,0.63104460067846,-1.48625245295624,3.23241915126619,1.13001014376842,4.93693213777852,1,1.00109617060848,-0.349065850398866,-0.350308228516904,-2.0943951023932,-2.0935587179851,-0.001096170608481,0.001242378118038,-0.000836384408097,13.7606561183929,-34.665834903717,-6.98809698224068
13.2,0.474770083623927,-1.39426043434057,3.2660184803521,1.57038684520667,5.04170383005042,1,1.00215830032774,-0.349065850398866,-0.350434470418759,-2.0943951023932,-2.09454829876725,-0.00215830032774,0.001368620019893,0.000153196374057,13.9384523034096,-34.1410100460052,-3.29999886453152
13.3,0.346000019748994,-1.28174802719146,3.27107804907597,1.9723034110978,5.10766685858407,1,1.00015636477382,-0.349065850398866,-0.350160127485848,-2.0943951023932,-2.09408768268719,-0.000156364773823,0.001094277086982,-0.000307419706004,13.4202018380165,-34.0487867593765,-6.24402426183224
13.4,0.250540688613849,-1.15022245622692,3.2476700580618,2.33004749746978,5.13664601528684,1,1.00167647205014,-0.349065850398866,-0.349561225271659,-2.0943951023932,-2.0946772426333,-0.001676472050141,0.000495374872793,0.000282140240109,14.2472177743912,-35.6021404266357,-4.53994981944561
13.5,0.193284643855915,-1.00145976359092,3.1960966063013,2.63868209465805,5.13058116106158,1,1.00106484121883,-0.349065850398866,-0.349488811249866,-2.0943951023932,-2.09477173624779,-0.001064841218831,0.000422960851,0.000376633854597,13.8667568564415,-37.4729096889496,-5.44443279504776
13.6,0.178063246259003,-0.837473989042156,3.11688541511885,2.89412485716226,5.09144598310278,1,1.00042575972507,-0.349065850398866,-0.350299132909547,-2.0943951023932,-2.09515808273422,-0.000425759725075,0.001233282510681,0.000762980341028,13.858363032341,-34.1086745262146,-5.22055700421333
13.7,0.207523272311979,-0.660483227580768,3.01078378107749,3.09321309569213,5.02117449050687,1,0.999255608828302,-0.349065850398866,-0.349536190521576,-2.0943951023932,-2.09563315869855,0.000744391171698,0.00047034012271,0.001238056305352,13.7051224708557,-39.2799884080887,-5.4525226354599
13.8,0.283030935058189,-0.472873126527732,2.87875081979324,3.2337533751815,4.92159738590121,1,1.00400879797077,-0.349065850398866,-0.350838215419142,-2.0943951023932,-2.09640362722013,-0.00400879797077,0.001772365020276,0.002008524826934,14.8983806371689,-33.6162328720093,-3.43862138688564
13.9,0.404606041429477,-0.277158414906023,2.72194807590244,3.31455491843236,4.79439010722858,1,1.00345056376138,-0.349065850398866,-0.34975970362709,-2.0943951023932,-2.09590348792282,-0.003450563761378,0.000693853228224,0.001508385529621,13.7219280004501,-38.1528794765472,-6.81840851902962
14,0.570888327915518,-0.075943079570155,2.54172858701699,3.33544628358488,4.64103394390998,1,1.00265641366604,-0.349065850398866,-0.350332667263331,-2.0943951023932,-2.09710234929205,-0.002656413666035,0.001266816864466,0.002707246898852,13.4845063090324,-35.812497138977,-2.16365251690149
14.1,0.779137279692196,0.128120185330638,2.33962450130697,3.29727506035253,4.46279120604145,1,1.00264416901698,-0.349065850398866,-0.350127299882529,-2.0943951023932,-2.09615891174809,-0.002644169016978,0.001061449483663,0.001763809354897,13.4344205260277,-36.9254380464554,-6.12034685909748
14.2,1.02526596391862,0.33237062636878,2.11733335927909,3.20189061034573,4.26069497561396,1,1.00138996491574,-0.349065850398866,-0.350303463027786,-2.0943951023932,-2.0966831185496,-0.00138996491574,0.00123761262892,0.002288016156401,12.9135549068451,-35.4739606380463,-4.9167338758707
14.3,1.30390861347824,0.534179554022835,1.87670316028967,3.05211015622059,4.03555350711111,1,1.00200983551604,-0.349065850398866,-0.349911244651752,-2.0943951023932,-2.09762544782979,-0.00200983551604,0.000845394252886,0.003230345436591,13.022193312645,-37.8085881471634,-2.13409662246704
14.4,1.60852090121864,0.730989334868562,1.61971634326678,2.85166879824655,3.78796888363271,1,1.0028432921987,-0.349065850398866,-0.350601319317065,-2.0943951023932,-2.09687712400218,-0.002843292198701,0.001535468918199,0.002482021608981,12.773934006691,-36.5723580121994,-4.80768494307995
14.5,1.93151106512394,0.920350671704085,1.34847281895146,2.60515430070761,3.51836908626797,1,1.00049300564158,-0.349065850398866,-0.35102170226291,-2.0943951023932,-2.0970247605328,-0.00049300564158,0.001955851864044,0.002629658139607,11.7702499032021,-35.6789529323578,-2.67409775406122
14.6,2.26439929995203,1.09995762409961,1.06517219764664,2.31792774003406,3.22705221080616,1,1.00530633860533,-0.349065850398866,-0.351052650797842,-2.0943951023932,-2.09644762847684,-0.005306338605329,0.001986800398976,0.002052526083644,12.962618470192,-35.1216048002243,-4.33935783803463
14.7,2.59800213812108,1.26767986331157,0.772095361934747,1.99603133764727,2.91424117837455,1,1.00185384375596,-0.349065850398866,-0.350860813708997,-2.0943951023932,-2.09679359504731,-0.001853843755961,0.001794963310132,0.002398492654113,10.9163731336594,-34.8704516887665,-1.60295087844133
14.8,2.92263791838578,1.42159170413954,0.471585538056279,1.64608500944869,2.5801469456546,1,1.00159951286638,-0.349065850398866,-0.350659418555844,-2.0943951023932,-2.09598791161655,-0.001599512866381,0.001593568156978,0.001592809223354,11.2188063561916,-34.2708468437195,-3.5094752907753
14.9,3.2283488999896,1.55999751133275,0.166029022601676,1.27517334732322,2.22503793516855,1,1.00614643034353,-0.349065850398866,-0.350346582035027,-2.0943951023932,-2.09598154780791,-0.006146430343533,0.001280731636161,0.001586445414719,11.96493729949,-35.7881665229797,-2.22189035266638
15,3.50513513558921,1.68145313868452,-0.142164277156598,0.890724903015629,1.84931318454783,1,1.003181947484,-0.349065850398866,-0.350935969227223,-2.0943951023932,-2.09589734398296,-0.003181947483995,0.001870118828357,0.00150224158976,10.1338170468807,-34.7165167331696,-1.44840516149998
15.1,3.74319487927931,1.78478312402671,-0.450580330584094,0.500385768808237,1.45357656186491,1,1.00249750958386,-0.349065850398866,-0.351387748591727,-2.0943951023932,-2.09542107262388,-0.002497509583856,0.002321898192861,0.001025970230685,10.3325463831425,-33.8635861873627,-1.73037555068731
15.2,3.93316608507981,1.86909343193244,-0.756820340856815,0.111889540621837,1.03870931642823,1,1.00485632201332,-0.349065850398866,-0.351569030955733,-2.0943951023932,-2.09515050925463,-0.004856322013318,0.002503180556867,0.000755406861435,10.7976078987122,-32.3606133460999,-1.98777355253696
15.3,4.06636345227747,1.93377960698827,-1.05851981636844,-0.267074193929476,0.605938233405941,1,0.999299086432937,-0.349065850398866,-0.351143035360991,-2.0943951023932,-2.09557195765343,0.000700913567063,0.002077184962125,0.001176855260235,8.9748702943325,-32.1474134922028,-0.226439023390412
15.4,4.1350055003016,1.9785302729162,-1.35336720418656,-0.628990678225176,0.156896736804439,1,1.00259157303099,-0.349065850398866,-0.35067171870489,-2.0943951023932,-2.09550736517037,-0.002591573030992,0.001605868306025,0.001112262777176,10.7314333319664,-34.2972248792648,-1.29675157368183
15.5,4.13242630779827,2.00332598550586,-1.63912193801854,-0.966647969391179,-0.306323562755412,1,0.99796102555106,-0.349065850398866,-0.351425918198379,-2.0943951023932,-2.09622632931258,0.00203897444894,0.002360067799513,0.001831226919387,9.06572863459587,-29.5398712158203,1.67143009603024
15.6,4.05326682584104,2.00843351916054,-1.91363175896402,-1.27325997916707,-0.781133154730466,1,1.00413237067122,-0.349065850398866,-0.350307529466726,-2.0943951023932,-2.09562217194705,-0.004132370671217,0.001241679067861,0.001227069553851,11.4144220948219,-32.4078440666199,0.08018643129617
15.7,3.89364106856699,1.99439573678842,-2.17484917426379,-1.54258255387168,-1.26441873767358,1,0.999646031667037,-0.349065850398866,-0.350337127324502,-2.0943951023932,-2.09555202263991,0.000353968332963,0.001271276925636,0.001156920246716,9.36702191829681,-28.8752317428589,3.21411862969398
15.8,3.65127298803782,1.96201725974267,-2.42084692724081,-1.76902069016197,-1.75253278691574,1,1.00081325495887,-0.349065850398866,-0.349057433158939,-2.0943951023932,-2.0938540530229,-0.000813254958874,-8.41723992728305E-06,-0.00054104937029,10.7488088309765,-33.0330669879913,0.171265634708107
15.9,3.32560044334249,1.91234621754092,-2.64983236059809,-1.9477251297967,-2.24129981420723,1,0.998275503906189,-0.349065850398866,-0.349652809091277,-2.0943951023932,-2.09359661694959,0.001724496093811,0.000586958692411,-0.000798485443605,10.2930717170239,-29.7640115022659,2.77148727327585
16,2.91784336411493,1.84665241525549,-2.86016056511096,-2.07467675147321,-2.72604010801383,1,0.997755313647142,-0.349065850398866,-0.34916836138444,-2.0943951023932,-2.09287402337512,0.002244686352858,0.000102510985574,-0.001521079018077,11.085256934166,-31.5000295639038,2.43024658411741
16.1,2.43103397092653,1.76640230891555,-3.05034621644201,-2.1467573780824,-3.20161126811424,1,0.9972087317918,-0.349065850398866,-0.349351214081007,-2.0943951023932,-2.09240785263817,0.0027912682082,0.000285363682141,-0.001987249755024,11.5580059587955,-30.2345633506775,3.88552471995354
16.2,1.87000773290941,1.67323122525263,-3.21907401422541,-2.16180584009841,-3.66246735461909,1,0.997432310536624,-0.349065850398866,-0.349112057615241,-2.0943951023932,-2.09139139335186,0.002567689463376,4.62072163749938E-05,-0.003003709041336,12.2740387916565,-30.0279974937439,2.95248832553625
16.3,1.24135459859541,1.56891330100087,-3.36520764961367,-2.11865837660762,-4.10273497208468,1,0.998490487487378,-0.349065850398866,-0.348690890840471,-2.0943951023932,-2.09102155579918,0.001509512512622,-0.000374959558394,-0.003373546594013,13.0914658308029,-31.757390499115,4.04132083058357
16.4,0.553330910484567,1.45532964819583,-3.48779724005459,-2.01717271072611,-4.51630511685402,1,0.997280580253689,-0.349065850398866,-0.349060769668916,-2.0943951023932,-2.09068027116721,0.002719419746311,-5.08072994997999E-06,-0.003714831225981,13.3069470524788,-29.6193301677704,5.68206235766411
16.5,-0.184266712087572,1.33443527508271,-3.58608518306171,-1.85823540166314,-4.89693914290999,1,0.99513063741255,-0.349065850398866,-0.348525035687151,-2.0943951023932,-2.08940071881343,0.00486936258745,-0.000540814711715,-0.00499438357977,13.8060063123703,-31.5290659666061,4.19608615338802
16.6,-0.960263383113106,1.20822530704882,-3.65951039404999,-1.64375234712509,-5.23838676080137,1,0.997197245894469,-0.349065850398866,-0.348643006258775,-2.0943951023932,-2.0888272961042,0.002802754105531,-0.00042284414009,-0.005567806288999,15.467531979084,-32.1123093366623,5.97434043884277
16.7,-1.76230089944245,1.07870105827162,-3.70771090681906,-1.37662258269235,-5.53451358736857,1,1.00008529899107,-0.349065850398866,-0.349091332407356,-2.0943951023932,-2.08771998744968,-8.52989910657964E-05,2.54820084900631E-05,-0.006675114943514,16.4960354566574,-31.7197263240814,4.98895794153214
16.8,-2.57706191853306,0.947836502481466,-3.73052482886675,-1.06069579481051,-5.77943542186099,1,1.00048379595634,-0.349065850398866,-0.349282280581256,-2.0943951023932,-2.0871822279698,-0.000483795956335,0.00021643018239,-0.007212874423397,16.8251037597656,-30.9321671724319,4.79624234139919
16.9,-3.39051897050815,0.817545680471082,-3.72798965729415,-0.700714226744722,-5.96765614617721,1,0.997663075526029,-0.349065850398866,-0.34887181021551,-2.0943951023932,-2.08746213077009,0.002336924473971,-0.000194040183356,-0.006932971623109,16.9365361332893,-34.0036302804947,6.86858370900154
17,-4.1882033182518,0.68965156295777,-3.70033997450877,-0.30223990801726,-6.09420594148026,1,1.00202106795881,-0.349065850398866,-0.349643530771537,-2.0943951023932,-2.08693330010882,-0.002021067958806,0.000577680372671,-0.007461802284374,19.2578345537186,-32.1377575397491,4.93970289826393
17.1,-4.95548819103449,0.565856860462298,-3.64800355613419,0.128431626553999,-6.15477638675336,1,0.999779371662657,-0.349065850398866,-0.349568684490192,-2.0943951023932,-2.08735424407982,0.000220628337343,0.000502834091326,-0.007040858313379,18.6640188097954,-31.9640010595322,7.26998299360275
17.2,-5.67788054457353,0.447717237468099,-3.57159593638662,0.584369745839277,-6.14584896153103,1,0.99886685616649,-0.349065850398866,-0.34900537307871,-2.0943951023932,-2.08678635952088,0.00113314383351,-6.04773201558495E-05,-0.007608742872313,19.627083837986,-34.6254050731659,5.8843981474638
17.3,-6.34131525249725,0.336617346834406,-3.47191348857621,1.05811768354756,-6.06481351763723,1,1.00071670092411,-0.349065850398866,-0.349413927127345,-2.0943951023932,-2.08649027290492,-0.00071670092411,0.000348076728479,-0.007904829488275,20.8836227655411,-32.3575913906097,5.53272776305676
17.4,-6.93244551719315,0.233750052927373,-3.34992509023482,1.54181030804851,-5.9100734137911,1,0.999339594025978,-0.349065850398866,-0.348712068675678,-2.0943951023932,-2.08664440474763,0.000660405974022,-0.000353781723188,-0.007750697645562,20.7995966076851,-36.2126410007477,6.32164180278778
17.5,-7.43892330541754,0.140099158962755,-3.20676245356755,2.02729881819425,-5.68113422081217,1,0.99911318137096,-0.349065850398866,-0.349404282674691,-2.0943951023932,-2.08643023073891,0.00088681862904,0.000338432275825,-0.007964871654288,21.5359210968018,-35.0028276443481,5.77596575021744
17.6,-7.84966376630643,0.056425896461114,-3.04370921238354,2.5062803739165,-5.37867320018776,1,0.999937668686492,-0.349065850398866,-0.349576380512706,-2.0943951023932,-2.08616560954538,6.23313135084125E-05,0.00051053011384,-0.008229492847811,22.1706092357635,-35.0005120038986,5.62663339078426
17.7,-8.15508787406429,-0.01674062659414,-2.8621888663007,2.9704305940929,-5.0045871292684,1,0.997690457868996,-0.349065850398866,-0.349386136599328,-2.0943951023932,-2.08574983002639,0.002309542131004,0.000320286200462,-0.008645272366802,21.8165084719658,-36.8610084056854,5.25515414774418
17.8,-8.34733794919628,-0.079108886379753,-2.6637516917628,3.41153681129036,-4.56201648473629,1,1.00314870139651,-0.349065850398866,-0.349788248095733,-2.0943951023932,-2.08521545252746,-0.003148701396515,0.000722397696867,-0.009179649865731,23.6578315496445,-36.344987154007,4.66825291514397
17.9,-8.42046124244275,-0.130626245964077,-2.45006073719,3.82162996407767,-4.05534449291542,1,0.998311187816183,-0.349065850398866,-0.349851336169682,-2.0943951023932,-2.08470408043801,0.001688812183817,0.000785485770816,-0.009691021955184,21.5828865766525,-35.4337811470032,3.10148969292641
18,-8.37055740367718,-0.171476100073157,-2.22287702634416,4.19311303267918,-3.49017010009662,1,1.00524324376255,-0.349065850398866,-0.349190598617645,-2.0943951023932,-2.08504665018347,-0.005243243762552,0.00012474821878,-0.009348452209729,24.0145832300186,-42.6776587963104,3.34734804928303
18.1,-8.19588639062165,-0.202070928149267,-1.98404409967954,4.51888398228935,-2.87325449617324,1,1.00263969681761,-0.349065850398866,-0.351702888424296,-2.0943951023932,-2.08545079200471,-0.002639696817613,0.00263703802543,-0.00894431038848,21.9027608633041,-31.4751893281937,3.54839451611042
18.2,-7.89693418386593,-0.223041387010136,-1.73547202802501,4.79245126931848,-2.21244142735199,1,1.0032145799548,-0.349065850398866,-0.349232780660717,-2.0943951023932,-2.08525740932583,-0.003214579954804,0.000166930261851,-0.00913769306737,22.2302168607712,-41.0240173339844,-0.305172125808895
18.3,-7.47643454809419,-0.235221637196376,-1.47912103637394,5.00804008760772,-1.51655214462286,1,1.00536526513967,-0.349065850398866,-0.350276539027484,-2.0943951023932,-2.08707784727862,-0.005365265139667,0.001210688628618,-0.007317255114578,22.1791595220566,-37.2171133756638,2.40671709179878
18.4,-6.93934599594784,-0.239631156650743,-1.21698487782113,5.16068768215811,-0.795256439755915,1,0.999027204559746,-0.349065850398866,-0.350100539205235,-2.0943951023932,-2.08787259254286,0.000972795440254,0.001034688806369,-0.006522509850336,19.8192000389099,-39.6666646003723,1.0108339600265
18.5,-6.29278405088455,-0.237453350805003,-0.951074098767318,5.24632623463379,-0.058921805488221,1,1.00787410635493,-0.349065850398866,-0.350755987436945,-2.0943951023932,-2.08834211347308,-0.007874106354935,0.001690137038079,-0.006052988920115,22.3772197961807,-36.3313555717468,0.351520697586238
18.6,-5.54590984844566,-0.23001131862524,-0.683399336411623,5.26185202487588,0.681556692804276,1,1.00449874349541,-0.349065850398866,-0.349925600986823,-2.0943951023932,-2.08849795240985,-0.004498743495412,0.000859750587957,-0.005897149983341,19.1311791539192,-38.7817353010178,-1.46931521594524
18.7,-4.70977704108496,-0.218741178926571,-0.415954788274074,5.20517979259622,1.41494274375858,1,1.00675311596645,-0.349065850398866,-0.349953353907764,-2.0943951023932,-2.08924938906456,-0.006753115966447,0.000887503508898,-0.005145713328632,19.4613099098206,-40.7894432544708,-1.60647798329592
18.8,-3.79713986001758,-0.205163399645771,-0.15070199105359,5.07528145969454,2.12985778218641,1,1.00461749059671,-0.349065850398866,-0.35117516075419,-2.0943951023932,-2.09002111802113,-0.004617490596706,0.002109310355325,-0.004373984372064,17.6329031586647,-36.056661605835,-1.99242569506168
18.9,-2.82222601904252,-0.190852604186663,0.11044595744341,4.87220862239683,2.81498874288896,1,1.00745007756452,-0.349065850398866,-0.350394150381105,-2.0943951023932,-2.09054473197325,-0.007450077564521,0.001328299982239,-0.003850370419949,17.7031502127647,-39.243745803833,-3.74462716281414
19,-1.80047890177759,-0.177406352963284,0.365639604237478,4.59709847960649,3.45930038260134,1,1.00713686279823,-0.349065850398866,-0.350815991433598,-2.0943951023932,-2.09170043814572,-0.00713686279823,0.001750141034733,-0.002694664247477,16.051422059536,-36.8754416704178,-2.20695491880178
19.1,-0.748274138606772,-0.166413414512372,0.613107651628468,4.2521631253303,4.05224777629118,1,1.00436063133562,-0.349065850398866,-0.350489435616779,-2.0943951023932,-2.09166249713366,-0.004360631335615,0.001423585217913,-0.002732605259533,14.4507527351379,-38.969412446022,-5.58533482253552
