time,D_u,D_v,D_w,D_q,D_r,desired_x,x,desired_y,y,desired_z,z,l_error,beta_error,alpha_error,tau_{u},tau_{q},tau_{r}
0.1,4.003013535057585,2.45954148194105,2.2553115533120027,3.0527900485472843,3.8191158182790064,0.0,-3.0,10.0,13.0,-5.0,-1.0,4.830951894845301,-0.7559694104239078,-0.7853981633974483,-99.9942421913147,49.099406599998474,-49.98135566711426
0.2,2.291377751857854,1.5053162933701136,1.6366850731786524,1.7796214895181186,2.0101961797655847,0.1499943750632809,-3.043632376661935,9.998875021093593,13.001921516782767,-5.025,-0.9991424670899954,4.951896249086858,-0.7238093495162707,-0.7058566828576412,-99.90670680999756,49.95729327201843,-49.99992847442627
0.30000000000000004,0.5478082221929943,0.5343411825095378,1.0059874492751524,0.4940596463469994,0.17601432368681746,0.2999550020249566,-3.1295923168219564,9.995500337489876,13.003588760538564,-5.05,-0.9970227431106816,5.102213976742512,-0.6886955394041215,-0.6019208990801412,99.99998807907104,49.99500513076782,-49.998658895492554
0.4,-1.2032846890266233,-0.44335915661096903,0.36733581523313913,-0.7886072485165448,-1.6560322870743955,0.4498481403766024,-3.1662695828436584,9.989876708478425,12.998305738373107,-5.075,-0.9964980981490387,5.225843748400906,-0.6552555369778751,-0.49071527100665296,100.0,49.99757409095764,-48.4403520822525
0.5,-2.9373115693133705,-1.4176870856107704,-0.2750935425392082,-2.053190161302235,-3.4586191223267866,0.599640064794446,-3.1564041535014695,9.982005399352042,12.991444396035723,-5.1,-0.99806823417817,5.323799131535793,-0.625449690802607,-0.37999048137046376,100.0,49.99536573886871,33.2619309425354
0.6,-4.6299113970067225,-2.378586169861147,-0.9170946878034711,-3.2848037549537286,-5.204962810121808,0.7492970727274234,-3.103484696944824,9.971888181122075,12.97741315866395,-5.125,-1.0030103786495725,5.392801122658795,-0.6010242096300408,-0.3238508667364925,99.99988079071045,49.9872624874115,-49.76411163806915
0.7,-6.257356071530725,-3.3161547129673514,-1.5544617557288252,-4.469066148349288,-6.86927895516653,0.8987854919801104,-3.0123506060141767,9.959527330119943,12.950334460323063,-5.15,-1.012627309332656,5.431155856344001,-0.5797133211856232,-0.24466953691530566,100.0,49.99769926071167,0.11872624745592475
0.7999999999999999,-7.796944473568146,-4.22075731506839,-2.183018673368765,-5.592291038052805,-8.427221014259299,1.0480716882888248,-2.887249591395878,9.944925627484974,12.909842995500542,-5.175,-1.0279090629315897,5.440174827892062,-0.5626684750272081,-0.18459973006670113,100.0,49.9998539686203,-35.607701539993286
0.8999999999999999,-9.227378679668513,-5.083133118765025,-2.798648660394182,-6.641669400503072,-9.85629206864777,1.1971220728891936,-2.736813163960582,9.928086358538662,12.84865501955038,-5.2,-1.0494181858696867,5.4212846960091525,-0.5488856049138284,-0.11078723105302413,100.0,49.99904930591583,39.78410363197327
0.9999999999999999,-10.52911529100597,-5.894499449558558,-3.397323292824935,-7.605438151338627,-11.13622186914076,1.3459031100734828,-2.5654380370297702,9.909013312045479,12.770206658375605,-5.225,-1.0773353224575322,5.3787255162328655,-0.5390433674747712,-0.07815755822487441,100.0,49.99978840351105,36.760273575782776
1.0999999999999999,-11.684685313273718,-6.6466496168813585,-3.9751309158676045,-8.473033337116044,-12.249302214983624,1.4943813247359918,-2.383529889103904,9.887710779360422,12.668627196897486,-5.25,-1.1115328895566818,5.316533980592003,-0.5319896380145575,-0.06821349700702775,99.99998807907104,49.99997019767761,24.687805771827698
1.2,-12.678976634374251,-7.332043716343889,-4.528304196946954,-9.235225669935259,-13.180674547953162,1.6425233099048095,-2.1928991634746047,9.864183553463477,12.550995244943428,-5.275,-1.1516750375806306,5.239489671478584,-0.5269331653912654,-0.06621266040794356,99.99606609344482,49.999815225601196,16.871118545532227
1.3,-13.499473876175275,-7.943891362733941,-5.05324661657392,-9.884236483788184,-13.918564582127475,1.7902957342582417,-1.995153632518434,9.838436927881215,12.422817506422472,-5.3,-1.197242960015307,5.151525437833703,-0.523357065176087,-0.06391069618249091,99.99079704284668,49.999940395355225,22.87745028734207
1.4000000000000001,-14.136451231156382,-8.476225385420047,-5.546557702772645,-10.413832488632883,-14.454459828233032,1.9376653496242193,-1.7893826597294917,9.810476695495773,12.292380817856827,-5.325,-1.24767436894869,5.056015128634359,-0.5209619354580421,-0.0647886301415283,99.99918341636658,49.999892711639404,19.00888830423355
1.5000000000000002,-14.58311481706681,-8.92396563180193,-6.005056824330701,-10.819398019651569,-14.783226988269941,2.084598998460996,-1.5781312905611102,9.780309147241482,12.160483445778306,-5.35,-1.3024390135493413,4.955129956648523,-0.5194674653486339,-0.06515499985879501,99.99921917915344,49.99976456165314,17.194491624832153
1.6000000000000003,-14.835692073700393,-9.282972148835485,-6.4258053690661034,-11.097983819886672,-14.903167368619734,2.2310636213174546,-1.3620666849632677,9.747941070689434,12.029861765902172,-5.375,-1.3610657554787542,4.850591045056348,-0.5186516485468394,-0.06391403311068047,99.99821186065674,49.99948740005493,14.383430778980255
1.7000000000000004,-14.893466765081914,-9.550087145825472,-6.806127145537854,-11.24833174917675,-14.816009664320099,2.3770262642713464,-1.1424921834621937,9.713379748520296,11.900939529709591,-5.4,-1.4231603080766115,4.7434903878626775,-0.5183457325360263,-0.0597363695532775,99.99650716781616,49.999821186065674,18.665488064289093
